url,comment_user,comment_user_url,comment_date,comment,likes_number,replies_number,replies,hashtag_comment,tagged_users_in_comment,post_url,post_user,comment_id,post_id
"https://www.instagram.com/cloudcoveredstreets","noa███rkh███ing███","https://www.instagram.com/noahsarkhousing","2023-11-20T18:50:12.000Z","Absolutely love the #HomelessNotHopeless message! Let's spread positivity and support for those facing homelessness. Share a story or idea that gives hope. 🌟💙",1,0,"[]","[""#HomelessNotHopeless""]","null","https://www.instagram.com/p/Cz16qnOPtYS","cloudcoveredstreets","17986201730590478","3239753521993537042"
"https://www.instagram.com/punkychrissy","the███kat███k19███","https://www.instagram.com/themackattack1993","2023-12-01T03:10:43.000Z","❤️",1,1,"[{""likes_number"":1,""reply"":""❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥"",""reply_date"":""2023-12-05T16:31:21.000Z"",""reply_user"":""punkychrissy""}]","null","null","https://www.instagram.com/p/C0S3loPOQCD","punkychrissy","18014048203969601","3247902759671365763"
"https://www.instagram.com/honeyvicproductions","hon███icp███uct██████","https://www.instagram.com/honeyvicproductions","2023-11-25T00:02:00.000Z","Who's ready to find out what happens next? See you in January! #AmenAmen2",0,1,"[{""likes_number"":0,""reply"":""@honeyvicproductions I’m so excited to see what happens!"",""reply_date"":""2023-11-25T00:31:23.000Z"",""reply_user"":""princessmelakia""}]","[""#AmenAmen2""]","null","https://www.instagram.com/p/C0DFSBhI3wp","honeyvicproductions","18022632592861615","3243459385449741353"
"https://www.instagram.com/ewilsonjtc","wwi███n_5███","https://www.instagram.com/wwilson_56","2024-02-06T16:53:18.000Z","Big ups,On the move✊🏿",1,1,"[{""likes_number"":0,""reply"":""@wwilson_56 yes sir BW. And u know this man🔥🔥🔥🔥🔥🔥"",""reply_date"":""2024-02-06T21:25:37.000Z"",""reply_user"":""ewilsonjtc""}]","null","null","https://www.instagram.com/p/C3A1VwpuKV7","ewilsonjtc","18042431152720233","3296869519048877435"
"https://www.instagram.com/tinyocean_rving","eme███d.e███es","https://www.instagram.com/emerald.ebikes","2024-02-20T22:17:40.000Z","😢",1,1,"[{""likes_number"":1,""reply"":""@emerald.ebikes 😥"",""reply_date"":""2024-02-20T22:24:45.000Z"",""reply_user"":""tinyocean_rving""}]","null","null","https://www.instagram.com/p/C3fQ2uMuSMf","tinyocean_rving","18039103021731416","3305434780714738463"
"https://www.instagram.com/gayle_gouthro","blo███jel███ish███","https://www.instagram.com/bloopajellyfish","2024-05-02T08:13:27.000Z","Love your photography style, beautiful as always ❤️👏",1,1,"[{""likes_number"":1,""reply"":""@bloopajellyfish thank you, Lovely ❤️❤️"",""reply_date"":""2024-05-02T08:21:37.000Z"",""reply_user"":""gayle_gouthro""}]","null","null","https://www.instagram.com/p/C6dVB3ZPWY4","gayle_gouthro","18002305820315775","3358933384263722552"
"https://www.instagram.com/othello_carter","my.███nym███.ph██████","https://www.instagram.com/my.anonymous.photo","2023-12-15T17:02:07.000Z","Serious work. Well done.",1,1,"[{""likes_number"":1,""reply"":""@my.anonymous.photo Thank you, so much 🖤🤍🖤🤍😊"",""reply_date"":""2023-12-15T18:50:31.000Z"",""reply_user"":""othello_carter""}]","null","null","https://www.instagram.com/p/C04EzOwLnHf","othello_carter","17859948495067142","3258375443122647519"
"https://www.instagram.com/coffeebrigadebrisbane","hay███.wh███","https://www.instagram.com/hayden.whyte","2023-12-11T21:55:04.000Z","@keetpaterson",1,0,"[]","null","[""@ke███ate███n""]","https://www.instagram.com/p/C0tIyf7hYYd","coffeebrigadebrisbane","18017643316943249","3255296760289265181"
"https://www.instagram.com/alex.furst.10","ale███urs███0","https://www.instagram.com/alex.furst.10","2024-03-04T17:48:08.000Z","@cameronrthomas06 You should check out this book. They even quote our hero, Bryan a few times.",1,0,"[]","null","[""@ca███onr███mas███""]","https://www.instagram.com/p/C4GUgYZuoUZ","alex.furst.10","18027902497784065","3316428361759884569"
"https://www.instagram.com/beckyullahart","drt███.k","https://www.instagram.com/drtala.k","2024-01-02T19:41:17.000Z","So realistic! ❤️",1,2,"[{""likes_number"":0,""reply"":""@drtala.k thank you! He really pops out at you, doesn’t he!?"",""reply_date"":""2024-01-02T19:51:53.000Z"",""reply_user"":""beckyullahart""},{""likes_number"":1,""reply"":""@beckyullahart Yes!"",""reply_date"":""2024-01-02T21:15:12.000Z"",""reply_user"":""drtala.k""}]","null","null","https://www.instagram.com/p/CzgKkaKrlLm","beckyullahart","17985735578348419","3233631014914773734"
"https://www.instagram.com/tarolsamuelson","jam███arl███rts██████","https://www.instagram.com/jamesearleyartstudio","2023-11-02T18:20:24.000Z","Thank you so much for your support. I just wish I could do more to help raise awareness of the injustice in the world",1,1,"[{""likes_number"":1,""reply"":""@jamesearleyartstudio You have a huge heart! 🔥"",""reply_date"":""2023-11-02T21:54:26.000Z"",""reply_user"":""tarolsamuelson""}]","null","null","https://www.instagram.com/p/CzJsatqOGsc","tarolsamuelson","18015088102777509","3227305957767277340"
"https://www.instagram.com/yr_m.e_friend","yr_███_fr███d","https://www.instagram.com/yr_m.e_friend","2023-11-21T18:31:32.000Z","image descriptions in replies to this comment!",1,4,"[{""likes_number"":0,""reply"":""@yr_m.e_friend [Slide 3 until 8 is a numbered list; I’ve left out slide numbers for this part of the post to avoid confusion with a lot of numbers. \n.\nNumber 1: Inspiration. Seeing Vulcan meditation and logic in Star Trek inspires my own meditations. I adore Vulcan meditation scenes, and I sometimes find myself using their concepts in my own practice.\n.\nNumber 2: Discipline. Vulcan-inspired meditation helps me maintain the iron discipline needed for strict pacing.* The more ill I am, the harder pacing is and the more I depend on discipline and meditation.\n.\nNumber 3: Surviving ableism. Vulcan logic reminds me that other people’s ableism is not my fault, as ableism would have me believe. Viewing instances of discrimination with less emotion shifts the blame away from me.\n.\nID continued in next comment.]"",""reply_date"":""2023-11-21T18:33:18.000Z"",""reply_user"":""yr_m.e_friend""},{""likes_number"":0,""reply"":""@yr_m.e_friend [Number 4: Surviving abuse. When I was experiencing abuse, expressing my hurt and anger wasn’t safe (it could lead to more abuse) but it was hard to keep my emotions in. Detaching from emotion, in full Vulcan fashion, often kept me safe, or safer.\n.\nNumber 5: Calming thoughts. Meditation also helps calm down my anxious thoughts during both sensory rests and adrenaline rushes.* Calmer thoughts can sometimes help shorten adrenaline rushes, too.\n.\nNumber 6: Releasing tension. Overall, calming my thoughts also calms tensions in my body, stimulates the vagus nerve*, etc. Reducing tension reduces exertion which in turn reduces PNI* (a.k.a. PEM) and crashes.\n.\nID continued in next comment.]"",""reply_date"":""2023-11-21T18:34:14.000Z"",""reply_user"":""yr_m.e_friend""},{""likes_number"":0,""reply"":""@yr_m.e_friend [Slide 9 and 10 are formatted with text in a cream-coloured box with an orange background.\n.\nSlide 9. Urgent request for Disabled queer! I’m a white Mad Disabled transmasc queer with severe ME. Moving into my first flat since being unhoused, I need help covering high disability moving-in costs. I also need more monthly supporters to cover care, food and meds. See link tree on @yr_m.e_friend.\n.\nSlide 10. Urgent request for Disabled Black mum! Why not support my friend Mercedes with a matching amount? She’s a Black mum-of-3 with long covid who’s been homeless for months & similarly needs ongoing survival funds.\n.\nKo-fi & Paypal in my link tree (@yr_m.e_friend). Cash app: $ chinaaaadoll26. Ven mow: Chey-yelle. Chime: $ Mercedes-Burtts.\n.\nEnd ID.]"",""reply_date"":""2023-11-21T18:34:47.000Z"",""reply_user"":""yr_m.e_friend""}]","null","null","https://www.instagram.com/p/Cz6wVltMOC3","yr_m.e_friend","17904027785798185","3241115471674663095"
"https://www.instagram.com/say.my.name.film","liv███exp███sio██████","https://www.instagram.com/livingexpressions.au","2024-04-23T07:39:10.000Z","Thank you Rhoyce, so incredibly honoured and grateful. I’m usually the one giving out, not receiving 🙌❤️ Thank you for all your incredible hard work on our page here. You’ve done an amazing job, which I am so grateful to be working on this project with you and beyond ✨💛💜💙",2,1,"[{""likes_number"":1,""reply"":""@livingexpressions.au Thank you Mel, for trusting me with your story and taking me on this journey with you. It’s been life-changing for me and I shall be forever grateful."",""reply_date"":""2024-04-23T09:49:17.000Z"",""reply_user"":""say.my.name.film""}]","null","null","https://www.instagram.com/p/C6FguastaQO","say.my.name.film","18002686136601415","3352229424898876430"
"https://www.instagram.com/walkingwithlucy","lif███cco███ng_█████████","https://www.instagram.com/life_according_to_beeper","2024-03-27T22:14:27.000Z","This is so sad 😢🥺😰",1,1,"[{""likes_number"":0,""reply"":""@life_according_to_beeper yes indeed 😢"",""reply_date"":""2024-03-28T06:22:03.000Z"",""reply_user"":""walkingwithlucy""}]","null","null","https://www.instagram.com/p/C5BgTI0ADBr","walkingwithlucy","18084630106434962","3333087251851653227"
"https://www.instagram.com/the.llama.studio","ron███lee███","https://www.instagram.com/ronnielees","2024-04-30T11:38:01.000Z","Thank you for an amazing video 💜",2,1,"[{""likes_number"":1,""reply"":""@ronnielees pleasure working with you"",""reply_date"":""2024-04-30T12:06:42.000Z"",""reply_user"":""the.llama.studio""}]","null","null","https://www.instagram.com/p/C6YXc14OLe-","the.llama.studio","17943826622704316","3357536659271366590"
"https://www.instagram.com/kclibrary","kim███ly_███","https://www.instagram.com/kimberly_bob","2024-04-23T14:01:59.000Z","Love her T-shirt! Is it available for purchase?",1,2,"[{""likes_number"":0,""reply"":""@kimberly_bob we’ll have to ask her where she got it!"",""reply_date"":""2024-04-23T16:10:39.000Z"",""reply_user"":""kclibrary""},{""likes_number"":1,""reply"":""@kimberly_bob Google “Literacy and Justice for All shirt” and you’ll find it as well as several other options!"",""reply_date"":""2024-04-23T16:12:23.000Z"",""reply_user"":""kclibrary""}]","null","null","https://www.instagram.com/p/C6GwiKRtDJk","kclibrary","18231174070256668","3352580426353095268"
"https://www.instagram.com/vva_ry","sus███a_l███_lo█████████n","https://www.instagram.com/susanna_live_love_and_run","2023-11-16T11:54:57.000Z","Kiitos @vva_ry että teette ihan parasta mahdollista työtä asunnottomien eteen ❤️",1,1,"[{""likes_number"":2,""reply"":""@susanna_live_love_and_run \nMuistattehan, ettemme tee tätä yksin. Muitakin toimijoita on.\nJa te kaikki seuraajamme, jäsenemme ja yhteistyökumppanimme olette myös osa tätä asunnottomuustyötä vastaanottamalla tietoa, levittämällä sitä, lahjoittamalla, suhtautumalla asunnottomuutta kokeviin ihmisiin inhimillisesti"",""reply_date"":""2023-11-16T17:02:38.000Z"",""reply_user"":""vva_ry""}]","null","[""@vv███y""]","https://www.instagram.com/p/Czs2X0CN8l9","vva_ry","18013020259981849","3237201363103893885"
"https://www.instagram.com/david_c_giles","mik███ldb███art███","https://www.instagram.com/mikegoldbergart","2024-01-20T19:45:54.000Z","Good work Dave",1,1,"[{""likes_number"":1,""reply"":""@mikegoldbergart thank you brother 🔥"",""reply_date"":""2024-01-20T20:21:01.000Z"",""reply_user"":""david_c_giles""}]","null","null","https://www.instagram.com/p/C2VZD1iRZc0","david_c_giles","18015039337930405","3284641718041155380"
"https://www.instagram.com/jennialpert","tom███und███","https://www.instagram.com/tomfreund","2024-04-08T02:37:16.000Z","Oh yeah they groovy over at @bakerymastering⚡️looking gr8 Eric Boulanger 👏",1,1,"[{""likes_number"":1,""reply"":""@tomfreund and Jenni A 🙌"",""reply_date"":""2024-04-08T02:40:04.000Z"",""reply_user"":""tomfreund""}]","null","[""@ba███yma███rin███""]","https://www.instagram.com/p/C5XZvrzL7Qy","jennialpert","18304609762194992","3339250876726359090"
"https://www.instagram.com/missjuicylittle","mis███icy███tle███","https://www.instagram.com/missjuicylittle","2024-03-13T14:19:16.000Z","@kinglyisroyalty good morning and thank you! We depend solely on donations! We have been watching you and all that do you for our communities for a min now, we would love to connect! 🩷",1,0,"[]","null","[""@ki███yis███alt███""]","https://www.instagram.com/p/C4a4EWCrlR5","missjuicylittle","18259526914231622","3322214264288990329"
"https://www.instagram.com/dawghouse_artistry","tar███aro███tar███","https://www.instagram.com/taraisarockstar","2023-11-12T15:58:22.000Z","These photos should be in @people magazine,  or somewhere that you could the recognition you deserve. Your photos are so powerful, memorable and touching.",1,1,"[{""likes_number"":1,""reply"":""@taraisarockstar thank you so much my friend"",""reply_date"":""2023-12-02T05:18:24.000Z"",""reply_user"":""dawghouse_artistry""}]","null","[""@pe███e""]","https://www.instagram.com/p/CzbPDfWMhek","dawghouse_artistry","18245531458174832","3232243368082937764"
"https://www.instagram.com/cloudcoveredstreets","lor███_19███","https://www.instagram.com/lorree_1961","2024-01-11T00:23:05.000Z","❤️",1,1,"[{""likes_number"":0,""reply"":""@lori.croft61 ❤️❤️❤️"",""reply_date"":""2024-01-11T01:49:41.000Z"",""reply_user"":""cloudcoveredstreets""}]","null","null","https://www.instagram.com/p/C173_Pnv5-R","cloudcoveredstreets","18027477358870822","3277459392500309905"
"https://www.instagram.com/trapvisualzdmv","tre███gic███","https://www.instagram.com/tre5magic","2024-01-21T22:15:19.000Z","The mf truth ‼️",1,1,"[{""likes_number"":0,""reply"":""@tre5magic 🫡🫡"",""reply_date"":""2024-01-22T09:32:55.000Z"",""reply_user"":""slimwiththecamera""}]","null","null","https://www.instagram.com/p/C2XIvDUO7gm","trapvisualzdmv","17967660197550017","3285132870938245158"
"https://www.instagram.com/synthetic_strawberry","are███ens███","https://www.instagram.com/arelatensi","2024-04-25T04:29:55.000Z","Stay strong! I’m sorry you have to go through this honestly. ❤️ I sent what I could",5,2,"[{""likes_number"":5,""reply"":""@arelatensi Tysm! It really means a lot❤️❤️"",""reply_date"":""2024-04-25T22:28:16.000Z"",""reply_user"":""synthetic_strawberry""},{""likes_number"":0,""reply"":""@synthetic_strawberry of course 🫶🏽❤️"",""reply_date"":""2024-04-25T23:22:07.000Z"",""reply_user"":""arelatensi""}]","null","null","https://www.instagram.com/p/C6IoT7EuCTr","synthetic_strawberry","18029110738970039","3353107213537780971"
"https://www.instagram.com/offyellowradio","des███san███ons███","https://www.instagram.com/desiresandemons","2023-11-23T12:23:10.000Z","🫶🏻🫶🏻🫶🏻🫶🏻",2,1,"[{""likes_number"":1,""reply"":""@desiresandemons Thank you so much for coming to support! 🙏❤"",""reply_date"":""2023-11-23T16:57:08.000Z"",""reply_user"":""surfingsofas""}]","null","null","https://www.instagram.com/p/Cz-6EdMoZ5T","offyellowradio","17857844010032009","3242284174679318099"
"https://www.instagram.com/galefilterphotography","le_███oir███lic█████████","https://www.instagram.com/le_miroir_dalice_en_bnw","2024-02-06T13:42:35.000Z","Tellement pathétique… aucun respect… bravo pour ton travail 👏👏",1,1,"[{""likes_number"":1,""reply"":""@le_miroir_dalice_en_bnw 🙏🙏🙏Merci beaucoup LMD🕊🌎"",""reply_date"":""2024-02-06T13:57:01.000Z"",""reply_user"":""galefilterphotography""}]","null","null","https://www.instagram.com/p/C2ueogDLFgt","galefilterphotography","17864702514080897","3291703102241789997"
"https://www.instagram.com/communist_veggietales_2","ada███14","https://www.instagram.com/adamm814","2024-01-02T20:16:26.000Z","Housing reform that includes the continued existence of landlords? Is this communist veggie tales or liberal veggie tales?",1,1,"[{""likes_number"":1,""reply"":""@adamm814 ive been very clear i want to abolish landlords. but until then, there are things we can do to make working people’s lives better"",""reply_date"":""2024-01-02T20:17:53.000Z"",""reply_user"":""communist_veggietales_2""}]","null","null","https://www.instagram.com/p/C1Z_k9EO-uY","communist_veggietales_2","18011498672115620","3267922621034654616"
"https://www.instagram.com/glasgowpixman","boo███ers███","https://www.instagram.com/boopaterson","2024-05-10T16:44:51.000Z","Awful - those fully zipped bags are like shrouds. They should print them with HUMAN BEING in 300pt Impact",1,1,"[{""likes_number"":0,""reply"":""@boopaterson my first thought Boo was that they looked like a mummy. Obscene!"",""reply_date"":""2024-05-10T17:10:08.000Z"",""reply_user"":""glasgowpixman""}]","null","null","https://www.instagram.com/p/C6y1GXKKxAc","glasgowpixman","17939168447821149","3364985405247787036"
"https://www.instagram.com/ai_mantra","mur███i.k███","https://www.instagram.com/murza.i.kin","2024-02-17T23:04:35.000Z","📸📸📸📸📸",1,1,"[{""likes_number"":0,""reply"":""@murza.i.kin 🙏🙏🙏😊"",""reply_date"":""2024-02-17T23:54:52.000Z"",""reply_user"":""ai_mantra""}]","null","null","https://www.instagram.com/p/C3b_nK8vnP5","ai_mantra","18225448855301961","3304514520352715769"
"https://www.instagram.com/sounds_like_design","ben███ke","https://www.instagram.com/benpeake","2024-03-13T09:23:31.000Z","Lovely to see you last night @sounds_like_design! And thank you for capturing the key parts of my talk :)",2,1,"[{""likes_number"":0,""reply"":""@benpeake I hope I haven’t given away any spoilers - I really encourage EVERYONE to come along and hear you speak and join this important conversation, because I love the kind of architect you are BEING!"",""reply_date"":""2024-03-13T09:26:08.000Z"",""reply_user"":""sounds_like_design""}]","null","[""@so███s_l███_de██████""]","https://www.instagram.com/p/C4ctnObLFyZ","sounds_like_design","18129825856329369","3322731232733453465"
"https://www.instagram.com/togetherfilms_","_no███yno███","https://www.instagram.com/_nobodynose_","2024-04-17T15:10:19.000Z","Incredible event! 👏 Grateful to have had the opportunity to attend!",1,1,"[{""likes_number"":1,""reply"":""@_nobodynose_ thank you for your support!"",""reply_date"":""2024-04-17T15:26:22.000Z"",""reply_user"":""togetherfilms_""}]","null","null","https://www.instagram.com/p/C53fAy8izis","togetherfilms_","18260367625173410","3348281242117945516"
"https://www.instagram.com/ms_gisele_l","twi███ips███1","https://www.instagram.com/twinsvipsg_21","2023-12-01T14:22:55.000Z","@blazesmodel↔️D""Ⓜ️",1,0,"[]","null","[""@bl███smo███""]","https://www.instagram.com/p/C0I9HogiJBl","ms_gisele_l","17905167887870223","3245112336889450597"
"https://www.instagram.com/madhousersatlanta","miz███gg","https://www.instagram.com/miz_bugg","2024-04-12T16:21:38.000Z","This is so awesome!!! Let me know if you need any dog food!!",2,1,"[{""likes_number"":1,""reply"":""@miz_bugg he needs all the things"",""reply_date"":""2024-04-12T17:31:00.000Z"",""reply_user"":""madhousersatlanta""}]","null","null","https://www.instagram.com/p/C5qkjhguY9a","madhousersatlanta","18039271663827624","3344646444114612058"
"https://www.instagram.com/emmachinneryillustration","pro███rti███lis██████","https://www.instagram.com/profmartinsalisbury","2024-03-29T07:21:10.000Z","Great to see you and the book is absolutely excellent!",1,1,"[{""likes_number"":1,""reply"":""@profmartinsalisbury thank you for coming, was great to see you!"",""reply_date"":""2024-03-29T09:23:58.000Z"",""reply_user"":""emmachinneryillustration""}]","null","null","https://www.instagram.com/p/C5EXPYdKwah","emmachinneryillustration","17952673967768377","3333891836282078881"
"https://www.instagram.com/our.shared.kitchen","off███alb███onp██████","https://www.instagram.com/officialbackonpointe","2023-12-12T04:26:01.000Z","I spy @veryfairymary ! 💕",1,0,"[]","null","[""@ve███air███ry""]","https://www.instagram.com/p/C0uE-ihOcGO","our.shared.kitchen","18046191373562273","3255561470493704590"
"https://www.instagram.com/galefilterphotography","ben███sim███s","https://www.instagram.com/benniesimages","2024-05-02T08:16:34.000Z","Very strong images...❤️ So the city uses resources (money) to pursue, harass and prosecute these poor people, instead of channeling those resources to help them....?! I would say that's evil 😡",2,1,"[{""likes_number"":1,""reply"":""@benniesimages Tragic🙏🙏🙏Thanks Bennie🕊️🌎"",""reply_date"":""2024-05-02T09:06:24.000Z"",""reply_user"":""galefilterphotography""}]","null","null","https://www.instagram.com/p/C6OY1_7LEVK","galefilterphotography","18003424808299402","3354728036324623690"
"https://www.instagram.com/cloudcoveredstreets","god███nde███","https://www.instagram.com/godmeandeden","2023-11-17T15:57:59.000Z","@cloudcoveredstreets awesome Job🫶🏻💪🏼 looking forward to seeing it on the streets soon💯🙏🏻🫶🏻💪🏼🤍🤗",1,0,"[]","null","[""@cl███cov███dst██████""]","https://www.instagram.com/p/Czo6XGovZo2","cloudcoveredstreets","18024656647811950","3236093006637275702"
"https://www.instagram.com/breaktime","kja███6","https://www.instagram.com/kjam_86","2024-04-27T15:40:32.000Z","Another Dev/Comms team slay! #ExternalAffairs",1,1,"[{""likes_number"":1,""reply"":""@kjam_86 We missed you💙"",""reply_date"":""2024-04-29T12:57:24.000Z"",""reply_user"":""breaktime""}]","[""#ExternalAffairs""]","null","https://www.instagram.com/p/C6OxMp4uJ_F","breaktime","18296747416086758","3354835146325401541"
"https://www.instagram.com/diegotorres_palma","rmj███e","https://www.instagram.com/rmjaffe","2023-12-14T02:55:58.000Z","Nice",1,1,"[{""likes_number"":1,""reply"":""@rmjaffe let’s do a collab 2024!"",""reply_date"":""2023-12-14T04:07:18.000Z"",""reply_user"":""diegotorres_palma""}]","null","null","https://www.instagram.com/p/C0z9IynvXkT","diegotorres_palma","17948692373628201","3257215840465811731"
"https://www.instagram.com/safetransitions_co","eri███nne███","https://www.instagram.com/erinlynnem","2023-11-09T18:19:41.000Z","Caught in impossible circumstances. More needs to be done in Canada!!!!",1,1,"[{""likes_number"":0,""reply"":""@erinlynnem 👏"",""reply_date"":""2023-11-09T19:25:49.000Z"",""reply_user"":""safetransitions_co""}]","null","null","https://www.instagram.com/p/Czb15p_OEQo","safetransitions_co","17974419173467014","3232414216127792168"
"https://www.instagram.com/recoveryrunners","ann███uds███","https://www.instagram.com/annakhudson","2024-03-31T23:34:02.000Z","@liverpoolecho @liverpool.post @goodnewsliverpool please support this incredible group and the amazing work that Ste does to support others!",1,0,"[]","null","[""@li███poo███ho"",""@li███poo███"",""@go███ews███erp██████""]","https://www.instagram.com/p/C5LX5FjMfBt","recoveryrunners","18024627332010323","3335865027037098093"
"https://www.instagram.com/third_and_pike","mfs███ree███ene███","https://www.instagram.com/mfs_streetscenes","2023-12-10T15:36:02.000Z","🔥🔥",1,1,"[{""likes_number"":1,""reply"":""@mfs_streetscenes thank you"",""reply_date"":""2023-12-10T16:13:22.000Z"",""reply_user"":""third_and_pike""}]","null","null","https://www.instagram.com/p/C0pfML-ST6t","third_and_pike","17855847354053760","3254269382683606701"
"https://www.instagram.com/galefilterphotography","lau███evi███bon███","https://www.instagram.com/lauradevillebonne","2024-02-16T04:35:04.000Z","Terrible death 😥RIP Rebekah and Steven 💫",1,1,"[{""likes_number"":0,""reply"":""@lauradevillebonne 🙏🙏🙏Thanks Laura🕊🌎"",""reply_date"":""2024-02-16T09:19:50.000Z"",""reply_user"":""galefilterphotography""}]","null","null","https://www.instagram.com/p/C3FpgSWrKuo","galefilterphotography","18220063864272895","3298224840756734888"
"https://www.instagram.com/jamesearleyartstudio","sum███_ez███","https://www.instagram.com/sumaia_ezz","2024-01-18T17:58:23.000Z","God you can't be that creative Masha Allah😮❤️",1,1,"[{""likes_number"":0,""reply"":""@sumaia_ezz if I don’t paint I think that I would go mad."",""reply_date"":""2024-01-18T19:08:48.000Z"",""reply_user"":""jamesearleyartstudio""}]","null","null","https://www.instagram.com/p/C2K5Nh9MBjS","jamesearleyartstudio","17950692488742536","3281686896957200594"
"https://www.instagram.com/helpinghandshopecenters","pun███sne███","https://www.instagram.com/punksisnerds","2023-11-04T02:17:15.000Z","@sscofff What a gal, go Thornies!",1,0,"[]","null","[""@ss███ff""]","https://www.instagram.com/p/CzMxe5-Pcn9","helpinghandshopecenters","18030613417637037","3228172661028669949"
"https://www.instagram.com/newbethanylv","mak███mar███","https://www.instagram.com/makeurmark_","2024-04-03T21:38:14.000Z","Congratulations to a stellar team!",1,1,"[{""likes_number"":0,""reply"":""Thank you, @makeurmark_ 💙 #NBThanks"",""reply_date"":""2024-04-04T13:54:44.000Z"",""reply_user"":""newbethanylv""}]","null","null","https://www.instagram.com/p/C5Oegg4O5KJ","newbethanylv","18069157801495739","3336738549649871497"
"https://www.instagram.com/kristenranaecolorado","jul███con███ly.██████","https://www.instagram.com/julie.connelly.2021","2024-03-18T23:19:31.000Z","👏👏Congratulations!",1,1,"[{""likes_number"":0,""reply"":""@julie.connelly.2021 - Thank you!"",""reply_date"":""2024-03-19T00:24:03.000Z"",""reply_user"":""kristenranaecolorado""}]","null","null","https://www.instagram.com/p/C4qYUmwLihT","kristenranaecolorado","18260114137208851","3326578243882854483"
"https://www.instagram.com/thebigumbrella","njc███irl███","https://www.instagram.com/njcowgirl","2023-12-10T10:08:27.000Z","Exceptional group of beautiful people @thebigumbrella 🖤🎵",1,1,"[{""likes_number"":0,""reply"":""@njcowgirl kind words ❤️"",""reply_date"":""2023-12-10T10:33:08.000Z"",""reply_user"":""thebigumbrella""}]","null","[""@th███gum███lla███""]","https://www.instagram.com/p/C0qB_fVv8Sl","thebigumbrella","18023959276728786","3254422441753035941"
"https://www.instagram.com/eyesonpgh","pgh███for███e","https://www.instagram.com/pghfanforlife","2023-11-01T23:12:28.000Z","I'm guessing that the Mayor didn't include this location for his walk.  Am I correct?",2,1,"[{""likes_number"":0,""reply"":""@pghfanforlife nailed it"",""reply_date"":""2023-11-02T00:07:17.000Z"",""reply_user"":""eyesonpgh""}]","null","null","https://www.instagram.com/p/CzHvDthMN5F","eyesonpgh","17842781850096143","3226754621253934661"
"https://www.instagram.com/zakno_laniac","sub███ban███uss██████","https://www.instagram.com/sub.urban.brussels","2024-01-03T22:03:40.000Z","Great shot, man 🔥",1,1,"[{""likes_number"":1,""reply"":""@sub.urban.brussels thanks 🔥😉"",""reply_date"":""2024-01-04T06:51:28.000Z"",""reply_user"":""zakno_laniac""}]","null","null","https://www.instagram.com/p/C1GxkzOoFTP","zakno_laniac","18275234062162430","3262513013262931151"
"https://www.instagram.com/mikhailriches","mik███lri███s","https://www.instagram.com/mikhailriches","2023-11-14T15:51:44.000Z","Investigating Team: 
Adrian Campbell (changebuilding)
Prof Murray Fraser (@bartlettarchucl, UCL) 
Olivia Harris (Dolphin Living) 
John McAslan (@johnmcaslanpartners) 
Prof Elena Pizzo (NIHR ARC North Thames / @UCL)
Prof Rosalind Raine (NIHR ARC North Thames / @UCL)
Tom Sweetman (DP9 Limited)
Dr Nicholas Jewell (@bartlettarchucl, @UCL) 
Varthani Kirupanandan (@royalfreelondonnhs) 
Kerry Littleford (London School of Hygiene and Tropical Medicine @lshtm, U. of London) 
 
Image: Report cover - Duncombe Barracks for @cityofyorkcouncil (CGI by @darcstudio_) 

#designforall #socialhousing #homelessness #ukhousing #ukarchitecture #netzerohousing",1,0,"[]","[""#designforall"",""#socialhousing"",""#homelessness"",""#ukhousing"",""#ukarchitecture"",""#netzerohousing""]","[""@ba███ett███huc███"",""@jo███cas███par██████"",""@UCL"",""@UCL"",""@ba███ett███huc███"",""@UCL"",""@ro███fre███ndo██████"",""@ls███"",""@ci███fyo███oun██████"",""@da███tud███""]","https://www.instagram.com/p/CzodNHTsG7o","mikhailriches","17992823033173059","3235964776814243560"
"https://www.instagram.com/preventionpointphiladelphia","sar███lau███.51███","https://www.instagram.com/sarah.laurel.517","2024-02-25T11:42:00.000Z","👏👏👏",1,1,"[{""likes_number"":0,""reply"":""@sarah.laurel.517 💜💜💜"",""reply_date"":""2024-02-26T13:05:34.000Z"",""reply_user"":""preventionpointphiladelphia""}]","null","null","https://www.instagram.com/p/C3susd1p8nA","preventionpointphiladelphia","18052092403560379","3309225192045660608"
"https://www.instagram.com/alizarin.rose","cha███c_e███the█████████","https://www.instagram.com/chaotic_emo_therapist","2023-11-01T13:10:31.000Z","i love it!",1,1,"[{""likes_number"":1,""reply"":""@chaotic_emo_therapist Thank you. I did something that I don't normally do for Halloween- I'm not into cosplay, it's fun for people who like it, but I will sort of cosplay on Halloween. I think what I did turned out pretty good...I had to feminize the Papa Face...I might do something like it again, but with better quality makeup. My Autism just won't allow me to cover my face with $5.99 grease paint from Walgreens for very long...but it was actually more fun to do myself up Papa-esque than I had anticipated."",""reply_date"":""2023-11-01T18:50:45.000Z"",""reply_user"":""alizarin.rose""}]","null","null","https://www.instagram.com/p/CzGiuutulLz","alizarin.rose","18008011514048059","3226418927894156019"
