Brand,Item Name,Price,Size,Description,Extra Info,Colors,Image URL,No Of Seller Listings,No Of Sold Seller Listings,Seller Avg. Shipping Time,No of Seller Love Notes,Product Link
Wilfred,"
            Wilfred Tencel stretchy long sleeve button down
          ","
              C$30
            ","
              US L
            ","
          Super stretchy and soft made with Tencel / Lyocell. 

Dog friendly, smoke free home.
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Black, N/A, N/A",N/A,1276,900+,1 day,52,https://poshmark.ca/listing/Wilfred-Tencel-stretchy-long-sleeve-button-down-66c65e40d399ffc5a3117198
dip,"
            Dip 100% cotton bright yellow ruffle sleeve daisy floral print blouse
          ","
              C$25
            ","
              US L
            ","
          Cute blouse from Dip in a size large. 100% cotton but has a linen like texture. Bright yellow with coral and sage green daisy print. Cute ruffle sleeve. Bust measures about 36”. Length is about 22.5”

2R
        ","Seller Discount: 30% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Yellow, Pink, N/A, N/A, N/A",N/A,1608,1200+,2 days,100+,https://poshmark.ca/listing/Dip-100-cotton-bright-yellow-ruffle-sleeve-daisy-floral-print-blouse-66cbc9d89b37c79a4ff44b31
Mexx,"
            🎉3 For 15$🎉Mexx Green Linen Cotton Tunic Button Down Size 18 Months
          ","
              C$12
            ","
              US 18M
            ","
          Excellent used condition. Linen and cotton.

🚭Smoke free
🧥Always in good used condition
📮Ships monday to friday 
🛒Bundle and save 💰
❤️Accept reasonable offers 

Are you new to Poshmark? Sign up for free with the code MMECHLOE and save 15$ on your first purchase!
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, Green",N/A,723,400+,2 days,40,https://poshmark.ca/listing/3-For-15Mexx-Green-Linen-Cotton-Tunic-Button-Down-Size-18-Months-66a1af1f7fc8267ee5d5ebd8
Proenza Schouler,"
            Proenza Schouler Black White Abstract Speckled Knit Long Sleeve Top
          ","
              C$75
            ","
              US L
            ","
          Proenza Schouler Black White Abstract Speckled Knit Long Sleeve Top 


Designed for a speckled look thanks to its black and white jacquard construction, this knitted top from Proenza Schouler White Label reflects the brand's contemporary yet understated take on garments for SS23.

✨✨✨✨
Details (Flat Lay)
Brand Proenza Schouler
Size L
Length 30in
Width 18 stretch 
Bust 19in
Sleeve 27in
Shoulder 17in
Material not marked
        ","Seller Discount: 15% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, Black, White, N/A, N/A, N/A",N/A,2117,1000+,1 day,100+,https://poshmark.ca/listing/Proenza-Schouler-Black-White-Abstract-Speckled-Knit-Long-Sleeve-Top-66ca156fa2c69e406c065dc3
Rails,"
            RAILS Hunter Plaid Blue White Button Down XS
          ","
              C$68
            ","
              US XS
            ","
          Rails Hunter Plaid Blue White Button Down XS

Get your wardrobe upgraded into a fashionable fit in this hunter plaid blue-white button down from Rails. With a size XS, it's the perfect fit for anyone looking for subtle confidence and modern edge with a hint of freshness.

 It looks good enough to take it out on the weekend too!

  - Rails Hunter Plaid Blue White Button Down XS
  - Blue
  - White
  - Plaid
  - Button down shirt
  - XS
  - Coastal Cowgirl

#detailsmakeadeal #styleleader #shirtsforalloccasions #blueisbest #highfashion
Armpit to armpit 17”
Length 25”
Be sure to double check your measurements. Message me if you have any questions :)
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, White, Blue, N/A, N/A, N/A",N/A,6900,5400+,1 day,100+,https://poshmark.ca/listing/RAILS-Hunter-Plaid-Blue-White-Button-Down-XS-66d44257528015a3751c71e9
Alphalete,"
            Women’s Alphalete Amplify Seamless Long Sleeve  with quarter zip; brown, size xl
          ","
              C$25
            ","
              US XL
            ","
          In good pre loved condition. Some minor pilling on the back, not really noticeable. Comes from smoke free home.
        ","Seller Discount: 15% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Brown",N/A,321,100+,1 day,16,https://poshmark.ca/listing/Womens-Alphalete-Amplify-Seamless-Long-Sleeve-with-quarter-zip-brown-size-xl-66d9af740274279e600023ce
Weatherproof,"
            Weatherproof Vintage Linen Blend Pink White Sleeveless Button-down Shirt large
          ","
              C$18
            ","
              US L
            ","
          EUC. No notable flaws. Spare button included. 

Wear open and loose like a cardigan, or buttoned up, or tucked in, or tie a knot at the front.

Super soft and breezy fabric blend of linen and rayon.

Pink  and white thin stripes.
V-neck.
Pink buttons.

Measurements, materials, and care instructions included in photos. 

My home is pet-free and smoke-free. 

Style Tags: spring, summer, cottagecore, camp, hiking, travel, vacation, capsule wardrobe, retro, preppy, nautical, picnic
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, Pink, Cream, N/A, N/A, N/A",N/A,1046,600+,1 day,100+,https://poshmark.ca/listing/Weatherproof-Vintage-Linen-Blend-Pink-White-Sleeveless-Buttondown-Shirt-large-668c6bc8b1ef58c416f06a2d
Aritzia,"
            ARITZIA The Group by Babaton Everyday Button-Up Relaxed Shirt SZ M
          ","
              C$45
            ","
              US M
            ","
          ARITZIA The Group by Babaton Everyday Button-Up Relaxed Shirt in Like New Condition!

Dear weekend, I think I love you

I've felt this way for a while. This is a relaxed, long-sleeved button-up shirt with a dropped shoulder. It's made with crisp, 100% cotton poplin fabric.

Single chest pocket
Back pleats for a roomy fit
Curved hem
Real shell buttons
Content: 100% cotton
Colour: Light Tan

Approx. Measurements ( Laying flat and in inches)

Pit to pit: 23.5""
Length ( Shoulder to hem) 22""
Shoulder: 23.5""
Sleeves ( Pit to cuff): 17""

Bundle to Save!!

**OFFERS ARE WELCOME**



🚭From a smoke-free home

📏Measurements are approximate

♻️ We use/reuse recycled packaging when possible

📸 Product colour may vary slightly due to photographic lighting sources or your monitor settings.


Tags: Summer, Casual, Travel, spring, Office, Brunch, Contemporary, Neutral, Minimalist, Wardrobe Staple. Basic, Poplin, Coastal Grandma, Relaxes, Oversized, Roomy
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Cream, Tan, N/A, N/A, N/A",N/A,830,600+,1 day,97,https://poshmark.ca/listing/ARITZIA-The-Group-by-Babaton-Everyday-ButtonUp-Relaxed-Shirt-SZ-M-66212dfeb3ef625b7e1cc241
Zadig & Voltaire,"
            Zadig & Voltaire high fashion shirt.
          ","
              C$95
            ","
              US L
            ","
          Good condition.
        ","Seller Discount: 10% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, N/A, N/A",N/A,1556,1100+,1 day,100+,https://poshmark.ca/listing/Zadig-Voltaire-high-fashion-shirt-66ade3aa04b36dcb7cadbbae
Topshop,"
            Topshop Lace-Up Front Flower Appliqué Black Velvet Bodysuit Size 2
          ","
              C$30
            ","
              US 2
            ","
          Beautiful velvet bodysuit that features an open front with a lace-up design and a floral applique with sequins and beads. 3-snap closure at the crotch. Elastic spaghetti straps. Excellent condition. 

Pit to pit: 14.5’’
Waist: 24’’
Leg opening: 10’’

Happy shopping! 🛍️

🎀 No Poshmark account? No problem! Sign up using the following code: HELLOMYCHERIE to receive a $15 credit to use towards your first purchase! 🎀
        ","Seller Discount: 15% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Black, N/A, N/A, N/A",N/A,702,200+,1 day,36,https://poshmark.ca/listing/Topshop-LaceUp-Front-Flower-Appliqu-Black-Velvet-Bodysuit-Size-2-6694ec978e40fddbee82583f
N/A,"
            *NEW * Navy Blue Fashion Original,  Designed Double Straps Sexy Top Size S
          ","
              C$31
            ","
              US S
            ","
          *NEW * Navy Blue Fashion Original,  Designed Double Straps Sexy Top Size S. 
95% Polyester 
5% Spandex 
Made in Colombia
        ","Seller Discount: 20% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Blue",N/A,2471,700+,2 days,85,https://poshmark.ca/listing/NEW-Navy-Blue-Fashion-Original-Designed-Double-Straps-Sexy-Top-Size-S-60b918213a0db9e58147b825
Veronica Beard,"
            Veronica Beard Walker Pintucked Silk Blouse / Size 8 / White Green Kate Schelter
          ","
              C$200
            ","
              US 8
            ","
          Veronica Beard x Kate Schelter Walker Blouse in White Multi.
Size 8.
Excellent pre-owned condition.

--
Armpit to armpit: 20""
Length: 24""
--

Details:
- Feminine limited edition blouse from collab with artist Kate Schelter
- Ivory, yellow and green daisy floral print
- Lightweight semi-sheer silk
- Pintucked neckline with single button closure
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A",N/A,1544,800+,2 days,93,https://poshmark.ca/listing/Veronica-Beard-Walker-Pintucked-Silk-Blouse-Size-8-White-Green-Kate-Schelter-668dfc90d6c0dcfa8d751650
Brunette The Label,"
            Brunette the label-NWT THE ""MAMA"" CURSIVE CLASSIC CREW NECK SWEATSHIRT BLACK
          ","
              C$55
            ","
              US 2X
            ","
          NWT limited edition ""Mama"" Classic Crew Neck Sweatshirt. 

Classic Crew Neck Sweatshirt features a drop shoulder and fits relaxed through the body. We recommend staying true to size for a slightly slouchy fit or size up for an oversized look. Our signature cotton and polyester fleece blend will keep you cozy all day, every day.

Details:
Relaxed Fit
55% Polyester 45% Cotton

Care: 
Machine wash cold
Dry flat
Do not bleach
        ","Seller Discount: 15% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Black",N/A,540,300+,1 day,61,https://poshmark.ca/listing/Brunette-the-labelNWT-THE-MAMA-CURSIVE-CLASSIC-CREW-NECK-SWEATSHIRT-BLACK-66dca5fc0c0a3f72eaf62a99
Islander,"
            Islander beach long sleeve summer shirt.
          ","
              C$23
            ","
              US S
            ","
          This beautiful summer top features, a lightweight fabric with some give, and nice detailing around the neck.
Ptp 21
Length 30
Reposhing from sherygablehaus
Stock photo for inspiration/fit, not same item. 
______________________________ 
🌿Ambassador II ⭐️, 5/5 rated. 
🌿See 🎈$5-10 Finds! Bundle and save. 
🌿SAVE $15 on first purchase when you sign up for Poshmark with my code “classy_posh”.
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, White, Cream, N/A, N/A, N/A",N/A,2270,1100+,3 days,100+,https://poshmark.ca/listing/Islander-beach-long-sleeve-summer-shirt-66d1145828e1e054fc7b3739
George,"
            2/$15 Women's George Ruffle Red And Black Shirt Short Sleeve- Polyester-Medium
          ","
              C$12
            ","
              US M
            ","
          𝅺Mix and match with any 2/$15 items in my closet! 

Women's ruffle short sleeve shirt size medium in excellent condition very strechy. Measurements in photos. 
92% polyester 
8% spandex

Smoke free home 🏠
Check out my other listings, no offer is too low
Bundle & Save $$$!!


Use code ALANNAR389 for $15 off your first order!
        ","Seller Discount: 10% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Red, Black, N/A, N/A, N/A",N/A,1007,600+,1 day,63,https://poshmark.ca/listing/215-Womens-George-Ruffle-Red-And-Black-Shirt-Short-Sleeve-PolyesterMedium-66cfbe777321b041766b5090
Free People,"
            Intimately Free People Rib Bodysuit Thong Small Stretchy Army Green Ribbed Tank
          ","
              C$15
            ","
              US S
            ","
          Intimately Free People “Rib Bodysuit” - Thong - Army Green - Size XS/S

A 100% authentic Free People item. 

Very gently used thong bodysuit in very good condition. Worn and washed less than 5 times, always hung to dry. Minor signs of age related wear may be noted. Please see photos, read description and ask any questions prior to purchase. 

Measurements are per the Free People size chart and are as follows: 
Size: XS/Small 
Conversion Size: 0 to 6 
Bust: 33” - 36” 
Waist: 25” - 28” 
Hip: 35” - 38”

This bodysuit is made of ribbed fabric and is very stretchy! It features a double snap gusset for easy on and off access. 

As per Free People: “Soft ribbing textures a shapely, tank-style thong bodysuit ideal for everyday layering”. 

Official name and colour: Army Green. 

Bundle up your items for huge savings! 

Let me know if you have questions. I am thrilled to work with any offer. All pieces come from a smoke & pet free home. I ship quickly with maximum love and care. Thanks for stopping by and please take a look at my other items. 💫
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Green, N/A, N/A, N/A",N/A,1063,900+,2 days,100+,https://poshmark.ca/listing/Intimately-Free-People-Rib-Bodysuit-Thong-Small-Stretchy-Army-Green-Ribbed-Tank-66cfe7ca6ccbb6446d2f7906
Free People,"
            BNWOT FREE PEOPLE HANNAH TUNIC VEST XS
          ","
              C$65
            ","
              US XS
            ","
          Extra small
Blue
Brand new without tags
$98US
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Blue, N/A, N/A",N/A,464,300+,1 day,41,https://poshmark.ca/listing/BNWOT-FREE-PEOPLE-HANNAH-TUNIC-VEST-XS-66ad675f6af5755ab4d58168
90 Degree By Reflex,"
            90 DEGREE PINK RACERBACK TANK TOP - Size Small
          ","
              C$19
            ","
              US S
            ","
          Very good pre-worn tank top

Ruching on back, no rips or stains

Pit to pit:  14”
Length from Shoulder: 27”

From a smoke free and pet free home
        ","Seller Discount: 10% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Pink, N/A, N/A, N/A",N/A,994,500+,1 day,83,https://poshmark.ca/listing/90-DEGREE-PINK-RACERBACK-TANK-TOP-Size-Small-66ce7607ba3d482695f09cf8
torrid,"
            0X Sculpting Knit Scoop Neck Elbow Sleeve Top Torrid
          ","
              C$55
            ","
              US 0X
            ","
          Torrid
Sculpting Knit Scoop Neck Elbow Sleeve Top

Sculpting Knit jersey fabric: Smooths, contours and defines your shape with sculpting technology.
Stretch level: Maximum.
82% nylon, 18% spandex.
Scoop neckline. 
Elbow sleeves.

Size 0 or US 12
PTP 17.5""

A10JL
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Black",N/A,752,200+,1 day,42,https://poshmark.ca/listing/0X-Sculpting-Knit-Scoop-Neck-Elbow-Sleeve-Top-Torrid-66956843c3837236fa57e5af
Hollister,"
            Hollister ‘Must Have Collection’ Striped Cropped Long Sleeve Hoodie Sz S
          ","
              C$28
            ","
              US S
            ","
          Super soft and comfortable.  In excellent pre owned condition.  See photos for detail and measurements. All clothing items I list come to you clean and to the best of my knowledge free of rips, tears and stains unless disclosed in the listing.  From a smoke free, pet free home.   

❤️ 50% Off Bundles of 4 or more   ❤️ 35% Off Bundles of 3   ❤️ 25% Off Bundles of 2

Due to the pre-owned nature of most of my items, there may be gentle wear (excluding NWT items). Any relevant damage is communicated on the individual items’ descriptions. Please review my product remarks in full and do not hesitate to ask for any additional information.
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Black, White, N/A, N/A, N/A",N/A,5085,4200+,1 day,100+,https://poshmark.ca/listing/Hollister-Must-Have-Collection-Striped-Cropped-Long-Sleeve-Hoodie-Sz-S-66dadb185c465e035f93e703
Free People,"
            Free People To The Tropics Red Floral Blouse  with Blouson Sleeves Medium
          ","
              C$75
            ","
              US M
            ","
          Free People To The Tropics Blouson Sleeve Top 

Size medium, please see measurements below 

""Whether it's work or play, the floral print combined with the blouson sleeves make this top a contemporary addition to your wardrobe.""

Scooped neck
Long sleeves
Blouson sleeves 
Black with red floral pattern and subtle blue flecks throughout 

95% Rayon
5% Spandex

Flat Lay Measurements:
14"" Armpit to armpit
24-26"" Long in front

In excellent preowned condition, no visible flaws 

✅ Offers always welcome!
🎁 Bundle and save
🚭 Non smoking, pet free home
📦 Fast Shipping
💲New to Posh? Use code asclosetrefresh at signup for $15 off your first purchase
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Red, Black, N/A, N/A, N/A",N/A,1502,800+,1 day,100+,https://poshmark.ca/listing/Free-People-To-The-Tropics-Red-Floral-Blouse-with-Blouson-Sleeves-Medium-66b6923774cb470ec244556b
Jane and Delancey,"
            Jane & Delancey Button Down Long Sleeve Sparkly Star Shirt
          ","
              C$28
            ","
              US 2X
            ","
          Jane & Delancey long sleeved button down star shirt. Sz 2X. White with silver stars. Roll tab sleeves. Button cuff. Thin mother of pearl buttons. Spare button. 100% Rayon. Approximate flat lay measurements: shoulder to shoulder 18"", pit to pit 27"", shoulder to hem front 28"", shoulder to hem back 31"", armpit to end of sleeve 18"". Smoke free home.

Bin B
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Silver, White, N/A, N/A, N/A",N/A,777,400+,1 day,66,https://poshmark.ca/listing/Jane-Delancey-Button-Down-Long-Sleeve-Sparkly-Star-Shirt-66dcf86e50e2df49c8cde4bf
Nike,"
            NWT Women's Nike Street Short Sleeve Crop Tee Large
          ","
              C$15
            ","
              US L
            ","
          NIKE WOMENS SPORTSWEAR SHORT SLEEVE TOP ' BLACK PURE PLATINUM'

Black Pure Platinum Top
Tight fit for a body-hugging feel
This cropped style hits above the belly button.
Front zipper provides styling and fit options.
Cut-and-sew panels and printed details honor the futuristic aesthetic embraced by musicians and fashion designers in the early '00s.
63% rayon/32% nylon/5% spandex
SKU: 
CZ9775-010
        ","Seller Discount: 15% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Black, White, N/A, N/A, N/A",N/A,884,600+,2 days,56,https://poshmark.ca/listing/NWT-Womens-Nike-Street-Short-Sleeve-Crop-Tee-Large-66d3d35ff3d62463ae663f09
Lole,"
            Lolë Women's Short Sleeve V-Neck Shirt
          ","
              C$25
            ","
              US M
            ","
          Add a touch of sleek sophistication to your activewear or casual wardrobe with this versatile short sleeve shirt from Lolë. Designed for both style and comfort, this shirt is perfect for any occasion.

- **Material:** 
  - 47% Nylon, 40% Polyester, 13% Elastane

**Key Features:**
- Classic V-neck design
- Soft, stretchy fabric for a comfortable fit
- Stylish heathered grey color
- Reflective yellow logo detail on the back
- Lightweight and breathable material

This shirt is perfect for workouts, yoga sessions, or everyday wear. Its simple yet elegant design makes it easy to pair with any outfit.

**Condition:** Excellent, gently used with no visible signs of wear.

**Measurements (approx. taken laid flat)
Chest: 19”
Length: 25”
Bottom width: 19”
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Gray, N/A, N/A, N/A",N/A,576,300+,1 day,63,https://poshmark.ca/listing/Lol-Womens-Short-Sleeve-VNeck-Shirt-66cd5306bc6e1caec3b8a1b0
Tailor Vintage,"
            Tailor Vintage Buffalo Plaid Button Down Cotton Flannel Shirt
          ","
              C$35
            ","
              US M
            ","
          Buffalo plaid flannel shirt
Comfy, lightweight 
100% cotton

New to Posh? Use code D_LAGRA when you sign up and receive a $15 credit.

Bundle with other items from my closet to save on shipping + receive bundle discounts.

F
        ","Price Dropped: 35%, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Red, Black, N/A, N/A, N/A",N/A,648,400+,2 days,52,https://poshmark.ca/listing/Tailor-Vintage-Buffalo-Plaid-Button-Down-Cotton-Flannel-Shirt-66b60e3169ef1a1a477c9811
Nike,"
            Raptors  Sweater
          ","
              C$12
            ","
              US M
            ","
          Condition:  8/10 

Comment any questions, I am happy to provide any more details you may need:) 

Add 3+ Items to a bundle for 10%! 

Random Brand not Nike
        ","Seller Discount: 10% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, N/A, N/A, N/A",N/A,251,100+,3 days,4,https://poshmark.ca/listing/Raptors-Sweater-66d0a7b7e9489812a01faca4
Olive & Oak,"
            𝅺olive AND OAK scoop neck drop shoulder top
          ","
              C$18
            ","
              US L
            ","
          White loose fit top with rounded hem. 
3/4 sleeves
Fabric is loose weave 
Pit to pit 27”
Length 25”
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, White",N/A,2903,2300+,2 days,100+,https://poshmark.ca/listing/olive-AND-OAK-scoop-neck-drop-shoulder-top-66dac091e34c30b4e8fe3709
be yourself,"
            BE  YOURSELF Tank
          ","
              C$10
            ","
              US M
            ","
          Statement tank with a great print and wooden buttons.
        ","Seller Discount: 15% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A",N/A,323,90+,1 day,10,https://poshmark.ca/listing/BE-YOURSELF-Tank-66cbab365c465e3a86170922
Alexander Wang,"
            Alexander Wang crop zip up hoodie in classic terry
          ","
              C$358
            ","
              US XXS
            ","
          featuring an apple logo puff at left sleeve—this cropped zip-up pink hoodie with drop shoulder is crafted from a classic unbrushed terry for a plush feel. this sweatshirt staple is treated with a pigment wash that gives each piece its distinctive characteristics.

due to wash treatment, no two garments are exactly alike
unlined
body composition: 100% cotton
rib composition: 99% cotton, 1% elastane

loose fit, hits at high waist
Size XXS
        ","Seller Discount: 5% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Pink",N/A,1109,500+,1 day,41,https://poshmark.ca/listing/Alexander-Wang-crop-zip-up-hoodie-in-classic-terry-6643e1af0a60d5e69ff71ad2
Harry Potter,"
            Harry  Potter Expecto Patronum Black T-shirt Size S
          ","
              C$22
            ","
              US S
            ","
          Harry Potter Expecto Patronum Black T-shirt Size S
        ","Seller Discount: 20% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Black, White, N/A, N/A, N/A",N/A,1387,800+,1 day,100+,https://poshmark.ca/listing/Harry-Potter-Expecto-Patronum-Black-Tshirt-Size-S-66c21657bc6e1cc319ab17b1
Fashion Nova,"
            Fashion Nova Plus Button Down Long Sleeve - 1X in Red Plaid
          ","
              C$9
            ","
              US 1X
            ","
          Condition: 9/10
Issues or Signs of Wear / Notable Items: Nothing! Never Worn
Fit: Oversized - Bought it a few sizes larger to give that true oversized feel. 
Features: Two usable Pockets, Buttons from top to bottom, Collar and a High Low Hem
No Rips, Stains or Pilling!

💲Are you New To Poshmark? Haven't made a Purchase Yet? Use code: "" Rethinkstyle "" on your FIRST purchase and get $15 BACK in POSH CREDITS!

💰 Constant Sales - Bundle To Save
🎁 Free Gift With Every Single Purchase
🎀 Quick Replies - Ask me Anything I Love to Help
🥰 Honest Seller - Your Satisfaction is the Most Important Thing!
📬 Fast Shipper
2️⃣ Two Years on Poshmark
🦮 My Aussies Apologize for the Fur - I will clean each order as best I Can!
🚫 Smoke Free Home
⭐️ 5 Star Seller & Posh Ambassador
🌼 No Offer is a Bad Offer - I’ll either Accept or Counter! Ask me what you can do & I'll Work with You!
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Red, White, N/A, N/A, N/A",N/A,772,500+,2 days,59,https://poshmark.ca/listing/Fashion-Nova-Plus-Button-Down-Long-Sleeve-1X-in-Red-Plaid-66d96e11e9489845a2ff0635
Necessary Clothing,"
            Necessary Clothing - Strapless top.
          ","
              C$13
            ","
              US M
            ","
          Necessary Clothing - Strapless peplum top. Rear Zipper Closure, Non-Slip Grip, Sweetheart Neckline.
This gorgeous top is perfect for your next function or party. Pair this top with a pencil skirt or palazzo bottoms or with skinny bottoms.

Excellent condition.
        ","Seller Discount: 15% off 3+ Bundle, Price Dropped: 13%, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, Black, N/A, N/A, N/A",N/A,803,400+,1 day,95,https://poshmark.ca/listing/Necessary-Clothing-Strapless-top-66cf2e9aef1ef772f471d0ae
Aritzia,"
            Aritzia (Babaton) Sleeveless Murphy Blouse - Size M
          ","
              C$42
            ","
              US M
            ","
          Babaton's essential slinky shell blouse  

One in every colour, pls. This is a simple, classic, cropped V-neck shell blouse. The matte satin has a beautiful drape and stays looking polished all day long.


Features
Fully lined
Materials & Care
Content: 100% polyester
Care: Machine wash
Imported


Lay flat measurements:
pit to pit 19""
Length 20""

in excellent used condition!
        ","Seller Discount: 20% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Black, Cream, N/A, N/A, N/A",N/A,183,100+,1 day,21,https://poshmark.ca/listing/Aritzia-Babaton-Sleeveless-Murphy-Blouse-Size-M-66c257f2cd201b34527ce58e
Free People,"
            Free People We The  Free OG Long Sleeve Top Lime Green Sweatshirt Brat Green
          ","
              C$52
            ","
              US XS
            ","
          Free People We The Free OG Long Sleeve Top Lime Green Sweatshirt

Nice pre owned condition, size XS

Ptp 22”, length 25”
        ","Seller Discount: 20% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, Green, N/A, N/A",N/A,8615,6100+,1 day,100+,https://poshmark.ca/listing/Free-People-We-The-Free-OG-Long-Sleeve-Top-Lime-Green-Sweatshirt-Brat-Green-66c0c91bf62533ed46ad3fb7
entro,"
            Entro knit colorful tank top size XL
          ","
              C$40
            ","
              US XL
            ","
          Brand new with tags knit tank top. Loose fit, light and airy. Size XL. measures 21 inches down the side seam and 30 inches armpit to armpit.
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Blue",N/A,272,200+,3 days,40,https://poshmark.ca/listing/Entro-knit-colorful-tank-top-size-XL-66d5477b4fbbfdb67005cc65
NHL,"
            Womens Calgary Flames Fanatics NHL Breakaway Hockey Jersey Medium NEW W TAGS
          ","
              C$119
            ","
              US M
            ","
          Womens Calgary Flames Fanatics NHL Breakaway Hockey Jersey Medium NEW W TAGS

Womens Medium

Brand new with tags

Red / black

Authentic Fanatics NHL Breakaway Jersey

Lightweight

Pit to pit 19”
Length 27”
Sleeve 22”

#calgary #flames #hockey #womens #ladies

Get ready to cheer on the Calgary Flames in this officially licensed women's NHL Breakaway hockey jersey from Fanatics. The jersey comes in a vibrant red color and is made in size medium. It features the Flames' team logo on the front and the player's name and number on the back, making it the perfect way to show your support for the team.

Made with high-quality materials, this jersey is perfect for wearing to games or for everyday wear. Whether you're a die-hard Flames fan or just looking for a stylish and comfortable jersey, this Fanatics NHL Breakaway hockey jersey is a must-have addition to your collection. Don't miss out on the chance to show your support for the Calgary Flames in style!
        ","Seller Discount: 15% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Red, Black, N/A, N/A, N/A",N/A,2820,1900+,1 day,100+,https://poshmark.ca/listing/Womens-Calgary-Flames-Fanatics-NHL-Breakaway-Hockey-Jersey-Medium-NEW-W-TAGS-66bcf650d6ab5d2dd936034e
Eddie Bauer,"
            Button Down Shirt by Eddie Bauer
          ","
              C$22
            ","
              US M
            ","
          100% cotton shirt in a pretty coral colour.  Fun pattern on the back of the shirt and a plain front.  The shirt is a pre-loved garment and is in very good condition.  No damage or flaws.  The size tag is medium and the lay flat measurements are as follows:
pit to pit 20 inches
length is 24 inches
sleeves are 3/4 length at 18 inches
        ","Seller Discount: 20% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Orange, White, N/A, N/A",N/A,1968,1300+,1 day,100+,https://poshmark.ca/listing/Button-Down-Shirt-by-Eddie-Bauer-66df9b5ab142f302ae8d529e
Urban Kids,"
            URBAN KIDS - NWT Black Long Sleeve Blouse Size 7/8
          ","
              C$8
            ","
              US 7 (Girl)
            ","
          We are a pet free smoke free home 
NWT
Materials in Pics  
We reuse all shipping materials and boxes whenever possible
Bundle and Save
Questions? Leave a comment below!

Will Entertain All reasonable offers
        ","Seller Discount: 10% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Black, N/A, N/A, N/A",N/A,93,5,1 day,--,https://poshmark.ca/listing/URBAN-KIDS-NWT-Black-Long-Sleeve-Blouse-Size-78-66de1ae0a6bb768fd80c4e9c
