Brand,Item Name,Price,Size,Description,Extra Info,Colors,Image URL,No Of Seller Listings,No Of Sold Seller Listings,Seller Avg. Shipping Time,No of Seller Love Notes,Product Link
N/A,"
            4/$100 CELEBRITY stamped 1950 glass metal cameo brooch and  pendant
          ","
              C$70
            ","
              US OS
            ","
          Black medallion 1950 brooch

55 x 42mm

can be worn as pendant or brooch 

No tarnish
        ",N/A,"N/A, N/A, N/A, Gold, Black, N/A, N/A, N/A",N/A,1836,600+,1 day,68,https://poshmark.ca/listing/4100-CELEBRITY-stamped-1950-glass-metal-cameo-brooch-and-pendant-66e2eb0c0c842758f13db2d8
BaubleBar,"
            Baublebar  Ruby Teardrop Earrings
          ","
              C$15
            ","
              US OS
            ","
          Never worn ruby teardrop BaubleBar earrings!
        ","Seller Discount: 10% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Red, N/A, N/A, N/A",N/A,159,55+,1 day,3,https://poshmark.ca/listing/Baublebar-Ruby-Teardrop-Earrings-66e72796f3d62469a7def176
N/A,"
            Sneaker Pendant Necklace
          ","
              C$10
            ","
              US OS
            ","
          Item: Sneaker Pendant Necklace 

Other Details:
- Silver chain (slightly rusted)
- Chain length about 9""
- Pre loved 

Open to offers/add to your bundle! 🛍️
        ",N/A,"N/A, N/A, N/A, Silver, Black, N/A, N/A",N/A,147,15+,1 day,4,https://poshmark.ca/listing/Sneaker-Pendant-Necklace-6695addf896c38ec8a5cc733
N/A,"
            Statement Necklace Antique Silver Daisies Smoky Grey Crystal Droppers faux Pearl
          ","
              C$35
            ","
              US OS
            ","
          Antique silver faux pearl rhinestone floral statement necklace

Great condition
        ",N/A,"N/A, N/A, N/A, Silver, Gray, N/A, N/A, N/A",N/A,773,100+,1 day,28,https://poshmark.ca/listing/Statement-Necklace-Antique-Silver-Daisies-Smoky-Grey-Crystal-Droppers-faux-Pearl-66d538a9ac1f76e3d7d65820
N/A,"
            Silver Ring
          ","
              C$27
            ","
              7.5
            ","
          Stamped Mexico silver ring.
Beautiful design! 
Size 7.5

From a pet friendly home
        ","Seller Discount: 10% off 3+ Bundle, Price Dropped: 10%, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A",N/A,2663,1200+,1 day,100+,https://poshmark.ca/listing/Silver-Ring-62548b73bcbb52ada6e1899c
N/A,"
            NEW💎Vintage Round Chunky Stud Earrings*Old Money Style*Pearl Earrings*
          ","
              C$39
            ","
              US OS
            ","
          ****BRAND NEW****

*****BUNDLE & SAVE MORE****

Material: 14k Gold On Brass, Glass Pearl 
Measurement : ：25mm*25mm
Weight: 11.2g/ Pair 


Your jewellery will be packaged in gift pouches & boxes

Just a reminder, all sales are final. If you have any questions, don't hesitate to get in touch with us.



Other Listings: Waterproof Jewelry Sweatproof Jewelry Ocean Inspired Jewelry Vintage Inspired Jewelry Water Resistant Jewelry Lightweight Earrings Statement Earrings Bold Earrings Chunky Earrings Modern Earrings Dainty Jewelry Everyday Jewelry Minimalist Jewelry prom rose gold cushion retro princess chain radiant ctw aqua party snake flat necklace bracelet simple circle bangle micro earring pear cut carat moon star flower daisy anniversary heart fine coin vintage style Christmas Thanksgiving Mother's day jewelry bridal sapphire emerald plated filled promise braided solitaire solid black green blue winter spring summer fall zodiac constellation astrology choker minimalist bridemaid babyshower graduation crown pearl link holiday chain paveengagement band diamond heart 10k 14k 18k 22k 24k weddings cross opal antique pink 24k gift halo herringbone round crystal chunky jewel 925 sterling silver hoop tennis friend bling bridal star love natural Aureum Collective Anthropologie Revolve Mejuri Hey Harper Aureum Heaven Mayhem Ssense Auromeo
        ","Seller Discount: 25% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Gray, N/A, N/A, N/A",N/A,448,45+,1 day,1,https://poshmark.ca/listing/NEWVintage-Round-Chunky-Stud-EarringsOld-Money-StylePearl-Earrings-66d0ddabc9af8c7b77e46d3a
N/A,"
            1990s Tiger Eye and Jade Beaded Necklace
          ","
              C$50
            ","
              18""
            ","
          Vintage natural yellow and brown Tiger's Eye quartz in round and graduated faceted rectangular beads accentuated with round Nephrite Jade beads and cylindrical ivory colored beads, (mimicking bone) for a tribal style.

• Barrel clasp
• 46 cm (18"")
• 13 - 30 mm faceted rectangular Tiger's Eye beads x 12
• 5 mm round Tiger's Eye beads x 24
• 7 mm Nephrite Jade beads x 12

Gemstones tested
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Green, Brown, N/A, N/A, N/A",N/A,955,200+,1 day,61,https://poshmark.ca/listing/1990s-Tiger-Eye-and-Jade-Beaded-Necklace-66c3273b4f80f950798946fe
Boutique,"
            Retro Tiger Eye Brown Natural Stone Bangle Bracelet Unisex Men Women
          ","
              C$24
            ","
              US OS
            ","
          Trendy Retro Tiger Eye Brown Natural Stone Bangle Bracelet Unisex Men Women Jewelry


- Tiger Eye Bracelet 
- Natural Stone 
- Brown and Black
- Unisex



** BUNDLE and SAVE
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Brown, Black, N/A, N/A, N/A",N/A,954,400+,1 day,52,https://poshmark.ca/listing/Retro-Tiger-Eye-Brown-Natural-Stone-Bangle-Bracelet-Unisex-Men-Women-66afd1016cb777721094c92d
N/A,"
            Christmas Brooch Pins Lot of 3 - Enamelled Poinsettia, Bell, Christmas Tree
          ","
              C$22
            ","
              See photos
            ","
          Christmas Brooch Pins Lot of 3 - Enamelled Poinsettia, Bell, Christmas Tree. beautiful lot of 3 Christmas brooches, enamelled. Poinsettia has a beautiful faux seed pearl center, and Bell has a dangle detail. measurements in photos. in lovely preloved condition, with some minor patina on the trunk of the tree, and underside. just in time for the holiday season! costume jewelry.

*preloved items are sold as is, please view all photos and descriptions carefully to ensure that this is the piece for your collection*

tags
Christmas, holiday season, Poinsettia, Christmas Tree, brooch, lot, assorted, red, green, gold, silver, metal, preloved, Noel, jewelry, enamelled, dangle, faux seed pearl, details, design, classic
        ","Seller Discount: 30% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Red, Green, N/A, N/A, N/A",N/A,415,300+,1 day,74,https://poshmark.ca/listing/Christmas-Brooch-Pins-Lot-of-3-Enamelled-Poinsettia-Bell-Christmas-Tree-66d13ca225b2f28d6b3dee6d
N/A,"
            Hamsa Earrings
          ","
              C$5
            ","
              US OS
            ","
          Fun Hamsa Earrings.  These are costume jewelry
        ","Seller Discount: 15% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A",N/A,107,40+,1 day,5,https://poshmark.ca/listing/Hamsa-Earrings-63f848b47f29dd4d09194f88
