Brand,Item Name,Price,Size,Description,Extra Info,Colors,Image URL,No Of Seller Listings,No Of Sold Seller Listings,Seller Avg. Shipping Time,No of Seller Love Notes,Product Link
Lanvin,"
            Vintage LANVIN 100% Silk Tie in Black & Red Print
          ","
              C$79
            ","
              US OS
            ","
          Upgrade your formal look with this stunning Vintage LANVIN 100% Silk Tie in Black & Red Print. 

Handcrafted in Canada from luxurious silk, this tie brings sophistication to any ensemble. 

Ideal for special events or adding a touch of color to your office attire, it's a timeless accessory that never disappoints.

+ All-over print 
+ Vintage tie
+ Made in Canada  

SIZE  & MEASUREMENTS 
+ OS

COLOUR
+ Black/Red

MATERIALS
+ 100% silk

CONDITION 
+ Used in excellent condition 
+ 100% authentic

*SAVE ON COMBINED SHIPPING ON MULTIPLE ITEMS PURCHASED. JUST ADD ITEMS TO THE CART AND PROCEED WITH THE SINGLE PAYMENT.

*REASONABLE OFFERS ARE ALWAYS WELCOME 🤗 

New to Poshmark? Use the code Oxfordx501 when you sign up and get $15!
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Black, Red",N/A,4055,2600+,1 day,100+,https://poshmark.ca/listing/Vintage-LANVIN-100-Silk-Tie-in-Black-Red-Print-6632a90ec9af8c779c661276
N/A,"
            Crystal Hair Clip
          ","
              C$33
            ","
              US OS
            ","
          Charming vintage hair accessory 
*always open to requests for additional photos and measurements  
*all photos depict the exact item you will receive 
🌷
        ","Seller Discount: 10% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Red, Blue, N/A, N/A, N/A",N/A,816,300+,1 day,100+,https://poshmark.ca/listing/Crystal-Hair-Clip-66af9fd201464854d75fb11d
Tiffany & Co.,"
            💯 Vintage  Tiffany & Co Silver Barbell Cufflinks in Pouch for Men Suit/Tuxedo
          ","
              C$244
            ","
              US OS
            ","
          💯  Authentic Tiffany & Co Silver barbell Cufflinks in Pouch. Very Stylish  for Men Suit or Tuxedo,  Vintage! 

Elevate your style with these Tiffany & Co. sterling silver barbell ball cufflinks. 

Made from sterling silver, these cufflinks are the perfect accessory for any formal occasion. 

The round shape and sleek design will complement any outfit, and the included Tiffany pouch and box make them the perfect gift. 

These cufflinks are a timeless addition to any jewelry collection, and their simple yet elegant design makes them a versatile accessory for any occasion. 

Whether dressing up for a wedding or adding a touch of sophistication to a business suit, these Tiffany & Co. cufflinks are sure to impress.

Add a touch of Tiffany & Co craftsmanship to your wardrobe with these stylish cufflinks. 

Crafted from Tiffany’s high quality sterling silver, they feature a barbell design and come in a Tiffany & Co pouch. 

These cufflinks are pre-owned, but in great condition with some minor wear.

Would be a lovely wedding gift for a the groom. Or a beautiful birthday gift or that special occasion.

Something that can be passed down through generations. A  true piece of designer art investment.

Note: the first seven photos are stock.
        ","Seller Discount: 15% off 2+ Bundle, Price Dropped: 10%, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Silver, N/A, N/A, N/A",N/A,378,100+,2 days,32,https://poshmark.ca/listing/Vintage-Tiffany-Co-Silver-Barbell-Cufflinks-in-Pouch-for-Men-SuitTuxedo-667bd40b0c1c0ec33285a02f
Jimmy Choo,"
            NWT Jimmy Choo ABBIE/G/S W8QK1 Aviator Sunglasses
          ","
              C$250
            ","
              US OS
            ","
          New with case and cleaning cloth
Jimmy Choo
Sunglasses
ABBIE/G/S W8QK1
Gold Pilot Aviator frames
Detail on metal bridge
Mirror lenses
Stainless Steel construction

Size: 61-17-145
Made in Italy

Website description: Jimmy Choo Abbie/G/S sunglasses are great for any occasion. The perfect color combination of Gold and Gold Mirror make this pair a great addition to any outfit. Made from Stainless Steel, these stylish sunglasses are perfect for a day out in the urban jungle, hiking or hitting the beach. Gold Jimmy Choo Abbie/G/S shades are a must have fashion-forward accessory
        ","Seller Discount: 10% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Gold, N/A, N/A, N/A",N/A,1317,500+,1 day,93,https://poshmark.ca/listing/NWT-Jimmy-Choo-ABBIEGS-W8QK1-Aviator-Sunglasses-66776f1b693ff7fcb7408054
FUN TYME,"
            Christmas Holiday Santa Neck  Tie 56"" Navy Red Gold
          ","
              C$22
            ","
              US OS
            ","
          Ho! ho! HO! holiday necktie with Santa going down the chimney pattern on front and back 
Beautiful deep navy with gold and yellow and white accent colors
100% polyester
56 in long x 4 in at widest
Beautiful gift, perfect ugly sweater party accessories, Secret Santa exchange, or stocking stuffer 

In excellent condition 

Bundle with other items to save significantly on shipping and to initiate other discounts!
Closet brands include: Aritzia, Vintage - Modern Jewelry, Lululemon, Ralph Lauren
New to Poshmark?
Score an extra $15 Posh Credit towards your first purchase when you sign up with the code - breacd
        ","Seller Discount: 30% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Red, Blue, N/A, N/A, N/A",N/A,681,200+,1 day,49,https://poshmark.ca/listing/Christmas-Holiday-Santa-Neck-Tie-56-Navy-Red-Gold-66b7f52bf3d62479d6f0daa4
Blue Tag Bridal,"
            BLUE Tag Bridal Embroidered Daisy Face Mask
          ","
              C$15
            ","
              5.6” (H) x 9.8” (W)
            ","
          NWOT - New Without Tags 

The mask can be hand washed and reused. It is great to use when cleaning, traveling in dusty areas, or as a cute accessory. The mask is made using layers of linen fabric, antibacterial organic cotton, a mesh lining (help to breathe easier), and adjustable elastic ear loops. A nose wire comes with it. The pattern on the mask is embroidered by hand. 

Size:
One Size Fits All: 5.6 in (H) x 9.8 in (W) 

CARE:
Delicate machine washable/ tumble dry low / no ironing needed.

LINEN FABRIC:
* Linen is a very durable, strong fabric.
* Products made of natural linen are organic and fully biodegradable
        ","Seller Discount: 10% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, White, Green, N/A, N/A, N/A",N/A,499,300+,1 day,40,https://poshmark.ca/listing/BLUE-Tag-Bridal-Embroidered-Daisy-Face-Mask-66e65c352fd49a43c6112f18
N/A,"
            Charming Crystal Hair Clip
          ","
              C$33
            ","
              US OS
            ","
          Exquisite vintage hair accessory 
*always open to requests for additional photos and measurements  
*all photos depict the exact item you will receive 
🌷
        ","Seller Discount: 10% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Red, Blue, N/A, N/A, N/A",N/A,816,300+,1 day,100+,https://poshmark.ca/listing/Charming-Crystal-Hair-Clip-66afcc69ed3f4a209c3f570c
Mpompon,"
            Mpompon Infinity Real Fur Scarf Made in Canada from Ethically Recycled Fur
          ","
              C$40
            ","
              US OS
            ","
          The MPomPon Infinity Real Fur Scarf is a luxurious accessory that combines elegance and eco-consciousness, crafted in Canada. This stunning scarf is made from ethically recycled fur, ensuring that it not only provides warmth and comfort but also aligns with sustainable practices. Its infinity design allows for versatile styling options, making it easy to wrap around your neck for a cozy fit or drape it for a more casual look. The softness of the real fur creates a plush texture that enhances any outfit, while the carefully sourced materials reflect a commitment to ethical fashion. With its combination of style, warmth, and sustainability, the MPomPon Infinity Scarf is the perfect addition to any wardrobe.

The scarf has been kept bagged in a dark and cold place to avoid any unnecessary shedding. Used a handful of times for work during one season, then dried cleaned and stored.
        ",N/A,"N/A, N/A, N/A, Brown, Tan, N/A, N/A, N/A",N/A,1054,500+,2 days,86,https://poshmark.ca/listing/Mpompon-Infinity-Real-Fur-Scarf-Made-in-Canada-from-Ethically-Recycled-Fur-66dc5a35694d72a409041a44
N/A,"
            New “Maleficent”/Devil Horns
          ","
              C$20
            ","
              US OS
            ","
          New “Maleficent”/Devil Horns
Halloween or cosplay accessory 
Latex, hand wash only. Let air out for one to two hours for rubber smell to disappear. 
Fits most adults and teens 
Foam horns to make stand 

A/M
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, Black, N/A, N/A, N/A",N/A,2465,1700+,1 day,100+,https://poshmark.ca/listing/New-MaleficentDevil-Horns-66b64df2142ad47a595f84cd
Dior,"
            Vintage Christian Dior + Valentino Garavani Gold Plated Logo Tie Clips
          ","
              C$127
            ","
              US OS
            ","
          Elevate your formal attire with these Vintage Christian Dior and Valentino Garavani Gold Plated Logo Tie Clips. 

Made with high-quality materials, these clips feature iconic logos for a touch of luxury. 

Perfect for any occasion, these accessories are a must-have for fashion-forward individuals.

+ Vintage logo tie clips from Christian Dior and Valentino Gsravani 
+ Gold tone 
+ Made in Germany (Chr. Dior)

SIZE  & MEASUREMENTS 
+ OS 
+ Length: approx. 2”

COLOUR
+ Gold

MATERIALS
+ Gold plated metal

CONDITION 
+ Pre-owned in good condition 
+ Signs of use: scratches
+ 100% authentic


*SAVE ON COMBINED SHIPPING ON MULTIPLE ITEMS PURCHASED. JUST ADD ITEMS TO THE CART AND PROCEED WITH THE SINGLE PAYMENT.

*REASONABLE OFFERS ARE ALWAYS WELCOME 🤗 

New to Poshmark? Use the code Oxfordx501 when you sign up and get $15!
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Gold",N/A,4055,2600+,1 day,100+,https://poshmark.ca/listing/Vintage-Christian-Dior-Valentino-Garavani-Gold-Plated-Logo-Tie-Clips-6627354fce7065b667ba6243
Givenchy,"
            GIVENCHY 36mm Quartz Stainless Steel Ladies Watch
          ","
              C$149
            ","
              US OS
            ","
          Elevate your style with the GIVENCHY 36mm Quartz Stainless Steel Ladies Watch. 

Its sleek design exudes sophistication and class, perfect for any occasion. 

The quartz movement ensures accurate timekeeping, while the 36mm case size adds a feminine touch. This watch is the perfect accessory to elevate any outfit.

+ Roman numeral dial 
+ Swiss movement 
+ Water resistant 3ATM
+ Stainless steel 
+ Fold-over closure clasp
+ Style Code: TL 16 XVIII

SIZE  & MEASUREMENTS 
+ OS 
+ Case: 36.4mm
+ Length: approx. 28”
+ True to size

COLOUR
+ Silver-tone

MATERIALS
+ Stainless steel

CONDITION 
+ Used in great condition
+ 100% authentic


*SAVE ON COMBINED SHIPPING ON MULTIPLE ITEMS PURCHASED. JUST ADD ITEMS TO THE CART AND PROCEED WITH THE SINGLE PAYMENT.

*REASONABLE OFFERS ARE ALWAYS WELCOME 🤗 

New to Poshmark? Use the code Oxfordx501 when you sign up and get $15!
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Silver",N/A,4055,2600+,1 day,100+,https://poshmark.ca/listing/GIVENCHY-36mm-Quartz-Stainless-Steel-Ladies-Watch-66235e496ccbb6efcf1543e9
New Era,"
            Toronto Blue Jays New Era Cap 49Forty Fitted Grey Hat Size Men’s L Large
          ","
              C$20
            ","
              fitted large
            ","
          Stay true to your Toronto Blue Jays pride with this officially licensed New Era 49Forty fitted cap. Featuring the iconic team logo on the front, this gray hat in size Men's L is perfect for any die-hard fan looking to represent their favorite Major League Baseball team. Whether you're heading to the ballpark or watching the game from home, this high-quality cap is a must-have accessory for any Toronto Blue Jays supporter.

Pre-owned and cleaned per manufacturer’s guidelines. Please view pictures for condition
        ","Seller Discount: 15% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Gray, N/A, N/A, N/A",N/A,87,15+,1 day,--,https://poshmark.ca/listing/Toronto-Blue-Jays-New-Era-Cap-49Forty-Fitted-Grey-Hat-Size-Mens-L-Large-66db3353ce663fc9884b88c6
Mikimoto,"
            Mikimoto Pearl Island Mother of Pearl Cufflinks & Tie Clip Set
          ","
              C$127
            ","
              US OS
            ","
          Elevate your formal look with the Mikimoto Pearl Island Mother of Pearl Cufflinks & Tie Clip Set. 

Crafted with exquisite mother of pearl, these accessories exude sophistication and elegance, perfect for any special occasion or business meeting. 

Whether it's a wedding or a boardroom presentation, this set will make a statement and showcase your impeccable taste.

+ Vintage cufflinks & tie clip
+ Mother of Pearl 

SIZE  & MEASUREMENTS 
+ One Size 

COLOUR
+ Silver-tone 

MATERIALS
+ Mother of Pearl, metal

CONDITION 
+ Pre-owned in good condition 
+ Case has some damage 
+ 100% authentic


*SAVE ON COMBINED SHIPPING ON MULTIPLE ITEMS PURCHASED. JUST ADD ITEMS TO THE CART AND PROCEED WITH THE SINGLE PAYMENT.

*REASONABLE OFFERS ARE ALWAYS WELCOME 🤗 

New to Poshmark? Use the code Oxfordx501 when you sign up and get $15!
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Silver",N/A,4055,2600+,1 day,100+,https://poshmark.ca/listing/Mikimoto-Pearl-Island-Mother-of-Pearl-Cufflinks-Tie-Clip-Set-662341301546003b0a75a313
Yves Saint Laurent,"
            Vintage YSL Yves Saint Laurent Silver-Tone Round Cufflinks & Pin Set
          ","
              C$165
            ","
              US OS
            ","
          Elevate your formal attire with the exquisite Vintage YSL Silver-Tone Cufflinks & Pin Set. 

These accessories exude sophistication and timeless elegance, perfect for adding luxury to any ensemble. 

The silver-tone finish adds modernity to the classic round design, making these versatile pieces a must-have for any fashion-forward individual. Make a statement with these iconic pieces from a legendary fashion house.

+ Cufflinks & pin set
+ Round motif 
+ Silver tone
+ Vintage
+ Comes with original case

SIZE  & MEASUREMENTS 
+ OS (One Size Fits All)

COLOUR
+ Silvver-tone

MATERIALS
+ Metal

CONDITION 
+ Pre-owned in great condition 
+ 100% authentic


*SAVE ON COMBINED SHIPPING ON MULTIPLE ITEMS PURCHASED. JUST ADD ITEMS TO THE CART AND PROCEED WITH THE SINGLE PAYMENT.

*REASONABLE OFFERS ARE ALWAYS WELCOME 🤗 

New to Poshmark? Use the code Oxfordx501 when you sign up and get $15!
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Silver",N/A,4055,2600+,1 day,100+,https://poshmark.ca/listing/Vintage-YSL-Yves-Saint-Laurent-SilverTone-Round-Cufflinks-Pin-Set-66232e35142ad4ced87c6d85
N/A,"
            🍁2/$15 NWT Girlhoodcore Colorful Mesh Hair band w/ Accessories bag cute pompoms
          ","
              C$15
            ","
              US OS
            ","
          New in package, never opened or used

From a smoke-free cat friendly home

*Photos are part of the description
** Because of the differences between different screens, as well as lighting, camera lens quality, etc., some color discrepancies between what you see online and your color perception of the physical item is almost always inevitable.

#Giftideas #Giftidea #Gifts


>>>>🤔🤔 No Poshmark account? No Problem!!! 🤩🤩🤩 Sign up using the following code: 👉PARANDPARVAZ 👈 to receive $15 credit towards your first purchase on Poshmark!!!😉😊<<<<
        ","Seller Discount: 30% off 3+ Bundle, Price Dropped: 12%, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Pink, Yellow, N/A, N/A, N/A",N/A,575,100+,1 day,23,https://poshmark.ca/listing/215-NWT-Girlhoodcore-Colorful-Mesh-Hair-band-w-Accessories-bag-cute-pompoms-66a7f65cc479b8123095aa4e
N/A,"
            🧣NEW Bohemian Festival Bright Graphic Tassel Scarf
          ","
              C$25
            ","
              US OS
            ","
          Super Cute! Bohemian chic statement fashion printed scarf. Long rectangular, Multicoloured. Great addition to your accessories to complement your wardrobe. 
Size- 37” Wide x 73” Long, 100% Polyester 

Brand NEW 5 Star Rated

Bundle🧣2 items and send $30 offer 
Buy Bundles- Pay only one shipping fee!

Posh Ambassador 
🌟5 Star Rated Seller 
Fast Rated Shipper 📦

Questions? Leave a comment and I'll get back to you as soon as possible

Style Tags: Bohemian, Indie, Hippie, Fall, Winter, Dainty, Delicate, Pretty, Natural, Goddess, Travel, Ethnic, Gypsy, Tribal

58-B
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Blue, Green, N/A, N/A, N/A",N/A,564,200+,1 day,27,https://poshmark.ca/listing/NEW-Bohemian-Festival-Bright-Graphic-Tassel-Scarf-66bc10f1db3a6fcb85017efe
N/A,"
            Skinny Scarf | Hand Bag, Neck Scarf (2 pieces) - Color Set #12 / Brand NEW
          ","
              C$13
            ","
              Approx. 1.5"" x 37.5""
            ","
          ✨️ An elegant long skinny scarf premium quality, multipurpose use.  Wrap around your handbag handles to protect your purse or use as a bow accent.

This scarf is long and narrow, and is very versatile.  You can use it as a hair accessory, neck scarf, bag charm, and more.  Small, but colorful, a twilly can easily work with any outfit.  A twilly scarf can also help extend the wear and tear of your handbag handles, they are ultra soft and adds a nice pop of color.

Satin

Shipping is next business day
Please let me know if you have any questions.
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Black, Orange, N/A, N/A, N/A",https://di2ponv0v5otw.cloudfront.net/posts/2024/09/10/66e0f871ce663f11ae73b014/s_66e0f873f33f71a42af53d91.jpeg,835,400+,1 day,76,https://poshmark.ca/listing/Skinny-Scarf-Hand-Bag-Neck-Scarf-2-pieces-Color-Set-12-Brand-NEW-66e0f871ce663f11ae73b014
Vintage,"
            Silk Perry Ellis Scarf
          ","
              C$36
            ","
              US OS
            ","
          Bright bold patterns and colours.

An absolutely spectacular accessory. 

*Item from cat friendly home*
        ","Seller Discount: 20% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Blue, Gold, N/A, N/A, N/A",https://di2ponv0v5otw.cloudfront.net/posts/2024/09/06/66db9f5425b2f27857b047c0/s_66db9f56d399ff7c47629b9b.jpg,2260,1700+,1 day,100+,https://poshmark.ca/listing/Silk-Perry-Ellis-Scarf-66db9f5425b2f27857b047c0
N/A,"
            Elegant Double-Sided Red Silk Scarf with Bamboo and Calligraphy Pattern Fringe
          ","
              C$22
            ","
              US OS
            ","
          Add a touch of sophistication to your wardrobe with this exquisite double-sided 100% silk scarf. Featuring a vibrant red background adorned with a delicate black brown bamboo and calligraphy pattern, this scarf is perfect for any occasion. The elegant fringe adds a unique flair, making it a versatile accessory that can be styled in various ways.

Details:

	•	Material: 100% Silk
	•	Color: Red with black brown bamboo and calligraphy pattern
	•	Design: Double-sided
	•	Dimensions: 11”x43”
	•	Features: Fringe detailing
	•	Condition: Pre-loved with a small stain and two tini holes from removing the tag (see photos)

Despite its minor imperfections, this luxurious and timeless double-sided silk scarf is perfect for any fashion-forward individual looking to add a unique piece to their collection. The intricate bamboo and calligraphy pattern, along with the rich red color, make it a standout accessory that will elevate any outfit.




Silk scarf, double-sided scarf, red scarf, bamboo pattern, calligraphy pattern, fringe scarf, fall, elegant accessory, silk fashion, versatile scarf, luxury scarf, pre-loved silk scarf
        ","Seller Discount: 20% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Red, Black, N/A",https://di2ponv0v5otw.cloudfront.net/posts/2024/07/17/669893cb47c130b7d05c2f66/s_669893f56ccbb6959c4b939c.jpg,212,25+,1 day,7,https://poshmark.ca/listing/Elegant-DoubleSided-Red-Silk-Scarf-with-Bamboo-and-Calligraphy-Pattern-Fringe-669893cb47c130b7d05c2f66
Swiss Legend,"
            Swiss Legend Commander Saphitek Watch White Rubber Band Gold Bezel Accessory
          ","
              C$120
            ","
              US OS
            ","
          Excellent timepiece with an elegant color combination of gold with a white band. Needs new battery otherwise in great condition with very minor wear. Bracelet has a small crack which is not noticeable when worn and could be fixed reflected in pricing.  Please see my other listings for more great finds.
        ","Seller Discount: 10% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, White, Gold",https://di2ponv0v5otw.cloudfront.net/posts/2024/06/26/667c5d3714d7a6c458007db5/s_667c5d95dc327dab6f425b69.jpeg,483,50+,1 day,11,https://poshmark.ca/listing/Swiss-Legend-Commander-Saphitek-Watch-White-Rubber-Band-Gold-Bezel-Accessory-667c5d3714d7a6c458007db5
Brunello Cucinelli,"
            Brunello Cucinelli Green & Blue Plaid/reversible, Cotton Linen Pocket  Square
          ","
              C$84
            ","
              US OS
            ","
          An elegant and refined accessory, the new pocket square completes the style of the blazers and suits in the collection with a modern touch.

Our items are manufactured in the hamlet of Solomeo, in Italy, respecting human beings and labor dignity and in harmony with the land.

Hand wash only, do not bleach. Do not tumble dry, iron at low temperature.

Pocket square measures approx. 35 cm x 35 cm

100% COTTON

Note the pocket square in first photo is not the same.
        ","Seller Discount: 15% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Green, Blue, N/A, N/A, N/A",https://di2ponv0v5otw.cloudfront.net/posts/2024/06/25/667bb24000d028318131be29/s_66afe46c7412710016d38048.jpg,378,100+,2 days,32,https://poshmark.ca/listing/Brunello-Cucinelli-Green-Blue-Plaidreversible-Cotton-Linen-Pocket-Square-667bb24000d028318131be29
Hugo Boss,"
            HUGO BOSS  tie, striped, yellow and burgundy
          ","
              C$22
            ","
              US OS
            ","
          Elevate your professional attire with this elegant Hugo Boss striped tie. Crafted with precision, it boasts a harmonious blend of golden and burgundy stripes, accentuated by a subtle sheen. This tie is not just an accessory but a statement of sophistication and style.
        ","Seller Discount: 15% off 3+ Bundle, Price Dropped: 12%, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Red, Gold, N/A, N/A, N/A",https://di2ponv0v5otw.cloudfront.net/posts/2024/09/13/66e49ca4ef1ef72f28da451f/s_66e49ca6d399ff8d39cfa861.jpeg,434,200+,1 day,30,https://poshmark.ca/listing/HUGO-BOSS-tie-striped-yellow-and-burgundy-66e49ca4ef1ef72f28da451f
Pierre Cardin,"
            Vintage Pierre Cardin Silk Scarf Wrap Red White Cream Geometrical Retro Chic
          ","
              C$34
            ","
              US OS
            ","
          Vintage Pierre Cardin Silk Scarf Wrap Red White Cream Geometrical Retro Chic 

Rectangle Scarf 
Geometrical Stripes Pattern
Perfect Pop of Color on you outfit
Wear it around your neck, tied to your handbag, or as a hair accessory

Label has been taken off
Pierre Cardin, Paris 
100% Silk

40 x 8""

Excellent Vintage Condition
Bundle to Save 20%
        ","Seller Discount: 20% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Red, White, N/A, N/A, N/A",https://di2ponv0v5otw.cloudfront.net/posts/2024/08/27/66ce6e14c479b8e0dc63c636/s_66ce6e171ce6668ab1e0ecbf.jpg,609,300+,1 day,53,https://poshmark.ca/listing/Vintage-Pierre-Cardin-Silk-Scarf-Wrap-Red-White-Cream-Geometrical-Retro-Chic-66ce6e14c479b8e0dc63c636
N/A,"
            Faux Pearl Cherry Design Necklace for Girl - Pre-loved
          ","
              C$12
            ","
              US OS (Baby)
            ","
          This charming Faux Pearl Cherry Design Necklace is perfect for adding a touch of whimsy to any girl's wardrobe. The delicate faux pearls and other colored beads that form a delightful cherry motif, creating a playful yet elegant accessory. As a pre-loved item, this necklace brings a unique story and character, making it a one-of-a-kind addition to her jewelry collection. Ideal for special occasions or everyday wear, this necklace is sure to be a cherished piece.
        ",N/A,"N/A, N/A, N/A, Red, White, N/A, N/A, N/A",https://di2ponv0v5otw.cloudfront.net/posts/2024/07/28/66a68d30280cc6a34833a7e9/s_66a68d3ab1ef580ba06db553.jpg,567,100+,1 day,24,https://poshmark.ca/listing/Faux-Pearl-Cherry-Design-Necklace-for-Girl-Preloved-66a68d30280cc6a34833a7e9
Diadem,"
            Pom-Pom Tassel Shawl/Cover Up
          ","
              C$33
            ","
              US OS
            ","
          Gorgeous 
Embroidered flower details 
Playful Pom-Pom tassels 
Open front and sides  
Versatile accessory  
100% cotton
*always open to requests for additional photos and measurements  
*all photos depict the exact item you will receive
🌷
        ","Seller Discount: 10% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Orange, N/A, N/A, N/A",https://di2ponv0v5otw.cloudfront.net/posts/2024/03/09/65ed0abd32c1dcf547f6967e/s_65ed0abd32c1dcf547f6967f.jpeg,816,300+,1 day,100+,https://poshmark.ca/listing/PomPom-Tassel-ShawlCover-Up-65ed0abd32c1dcf547f6967e
N/A,"
            Kate Spade New York Black/Gold Foil Confetti Polka Dot Scarf with Tassels
          ","
              C$65
            ","
              US OS
            ","
          Kate Spade New York Black/Gold Foil Confetti Polka Dot Scarf with Tassels

	•	Brand: Kate Spade New York
	•	Material: 100% Viscose
	•	Color: Black with Gold Foil Polka Dots
	•	Details: Tassels on the edges
	•	Condition: Excellent, gently used


Add a festive flair to your wardrobe with this chic Kate Spade scarf, featuring a striking black backdrop adorned with gold foil confetti polka dots. This versatile accessory is made from 100% viscose, offering a soft and luxurious feel. The playful tassels at the ends add an extra touch of elegance, making it perfect for dressing up any outfit.
This Kate Spade scarf is the perfect statement piece for adding a hint of sparkle to your look, whether you’re heading to a special event or just want to elevate your everyday style.



Kate Spade scarf, black gold scarf, confetti dot scarf, foil polka dot scarf, tassel scarf, designer scarf, fashion accessory, elegant scarf, luxury scarf, women’s scarf, festive scarf, fall, comfy
        ","Seller Discount: 20% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Black, Gold",https://di2ponv0v5otw.cloudfront.net/posts/2024/08/11/66b93ea9d399ff06d6bc3db1/s_66b93f18dc8a4e1690dd3cb9.jpg,212,25+,1 day,7,https://poshmark.ca/listing/Kate-Spade-New-York-BlackGold-Foil-Confetti-Polka-Dot-Scarf-with-Tassels-66b93ea9d399ff06d6bc3db1
Laurel Burch,"
            Laurel Burch Vintage Multi-Color Dog Silk Scarf
          ","
              C$30
            ","
              US OS
            ","
          Vintage Laurel Burch Multi-Color Dog Silk Scarf
100% silk

So many ways to style this accessory! Wear it in your hair, tie it around a purse or wear as a scarf around your neck. 
Add a fun pop of color to your outfit! 

Good pre-owned condition with minor signs of wear - some fraying along edges (pictured)
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, White, Yellow",https://di2ponv0v5otw.cloudfront.net/posts/2024/08/10/66b803c207ac55c41934403c/s_66b8fa35896c38ad0b7cbf0c.jpg,2837,2700+,2 days,100+,https://poshmark.ca/listing/Laurel-Burch-Vintage-MultiColor-Dog-Silk-Scarf-66b803c207ac55c41934403c
Wilfred,"
            Aritzia Wilfred Genuine Leather Wide Belt Womens M Gray Preppy Boho Whimsygoth
          ","
              C$30
            ","
              Womens Size Medium
            ","
          Elevate your style with this gorgeous Wilfred wide belt made from 100% genuine leather. The belt features a solid gray color with a buckle accent, perfect for adding a touch of glam to any outfit. The adjustable belt width and size M make it a versatile addition to any wardrobe. This belt is perfect for any occasion and can be paired with a variety of themes including cosplay, glam, french core, dramatic, travel, classic, gothic, old money, preppy, western, traditional, avant garde, new money, casual, lagenlook, boho, southwestern, and whimsygoth. It also has a variety of features such as buckle and adjustable, making it a comfortable and stylish accessory.

36 inches end to end (measuring the belt not the backing and without the buckle)

I inspect and describe the item to the best of my ability. Colour may vary slightly depending on lighting and/or computer monitor. Please use the zoom tool to take a close look at the piece. Pictures are part of the description.
        ","Seller Discount: 15% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Gray, N/A, N/A, N/A",https://di2ponv0v5otw.cloudfront.net/posts/2024/09/13/66e4b790fedc5c4b22b4d44e/s_66e4b8a45af6e6b8d0b5259d.jpeg,8,--,--,--,https://poshmark.ca/listing/Aritzia-Wilfred-Genuine-Leather-Wide-Belt-Womens-M-Gray-Preppy-Boho-Whimsygoth-66e4b790fedc5c4b22b4d44e
