Brand,Item Name,Price,Size,Description,Extra Info,Colors,Image URL,No Of Seller Listings,No Of Sold Seller Listings,Seller Avg. Shipping Time,No of Seller Love Notes,Product Link
Coach,"
            Coach Monogram Canvas & Leather Chartreuse wallet.
          ","
              C$19
            ","
              US OS
            ","
          Very spacious Coach wallet with patent leather accents...can fit a smart phone. Some wear as in pics. Zipper pull replaced. Add a strap to make this wallet a wristlet.
        ","Seller Discount: 10% off 2+ Bundle, C$12.49C$9.99Expedited (1-7 day) Shipping","N/A, N/A, N/A, Green",N/A,109,80+,1 day,17,https://poshmark.ca/listing/Coach-Monogram-Canvas-Leather-Chartreuse-wallet-64fe23638d7a3c040016c873
lululemon athletica,"
            Lululemon Everywhere Belt Bag 1L
          ","
              C$41
            ","
              US OS
            ","
          Phone, keys, wallet. Keep them close in this versatile belt bag that helps you get out the door and on to your next adventure.
water-repellent fabric

features
• Exterior zippered pocket to secure your valuables
• Interior pockets hold the essentials
• Once you find your perfect fit, tuck the excess belt bag strap into the elastic loops

COLOUR: Java 
SIZE: 1L
CONDITION: EUC
        ","Seller Discount: 10% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, Brown, N/A, N/A, N/A",N/A,120,30+,1 day,1,https://poshmark.ca/listing/Lululemon-Everywhere-Belt-Bag-1L-66e64ffdb1ef58735b47d37f
Steve Madden,"
            Steve Madden Black & White Crossbody Bag - NWOT
          ","
              C$24
            ","
              US OS
            ","
          Steve Madden Black & White Crossbody Bag - NWOT

- Black & White
- Silver Hardware
- 3 Zipper Slots & Two Pouch Slots
- Steve Madden Logo on front/ interior and handles.
- Approximate measurements 6” by 4”
- Additional coin/headphone Slot
- Great New Condition
        ","Price Dropped: 11%, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Black, White, N/A, N/A, N/A",N/A,538,300+,2 days,48,https://poshmark.ca/listing/Steve-Madden-Black-White-Crossbody-Bag-NWOT-6682d0c4ed3f4af7a16c0f32
Gucci,"
            GUCCI canvass messanger bag
          ","
              C$850
            ","
              US OS
            ","
          💯 authentic 

good condition with normal wear 
there are some rubs and discolouration visible 
inside is clean 
zipper works fine 
unisex design, versatile and spacious 
strap adjustable 
overall condition and approx size as shown in photos and video, kindly zoom if needed.. 
sold without inclusions 

strictly no returns/ exchanges! kindly ask me anything you want to know first before purchase. 

thank you 😊
        ",N/A,"N/A, N/A, N/A, Black, Gray",N/A,1434,800+,1 day,100+,https://poshmark.ca/listing/GUCCI-canvass-messanger-bag-6623edbbbe296b1ba0c3c1b1
N/A,"
            Sleek Black Designer Inspired Handbag Purse
          ","
              C$11
            ","
              US OS
            ","
          Sleek Black Designer Inspired Handbag Purse
In Great Condition

💵 No Poshmark Account? No Problem!
Sign up using the code▪️SUGAR_QT▪️to receive 15$ credit towards this item! 💵

💞Feel Free to send reasonable offers!!
I’ll most likely accept! 💞
Bundle 2+ items for 10% off!! 🙌🏻
1-3 day shipping 💌
        ","Seller Discount: 10% off 2+ Bundle, Price Dropped: 45%, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Black, Silver",N/A,347,200+,3 days,37,https://poshmark.ca/listing/Sleek-Black-Designer-Inspired-HandbagPurse-66c2385964164a846308951f
lululemon athletica,"
            Lululemon Everywhere Belt Bag 1L Original Strap Black Nwt
          ","
              C$47
            ","
              US OS
            ","
          New with tags. A brand-new, unused, and unworn item in the original packaging ( clear plastic bag) and/or with the original tags attached. 

Quantity

10 available


Brand

Lululemon

Department

Women

Size

1 L Volume

Exterior Color

Black

Style

Belt Bag & Fanny Pack
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, Black, N/A, N/A, N/A",N/A,140,100+,1 day,9,https://poshmark.ca/listing/LululemonEverywhere-Belt-Bag-1L-Original-Strap-Black-Nwt-65cbb6047321b04d84647a28
N/A,"
            Basketweave  Tote
          ","
              C$60
            ","
              US OS
            ","
          Brand new, never been used straw woven beach tote bag!
        ","Seller Discount: 10% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Black, Tan, N/A, N/A, N/A",N/A,158,55+,1 day,3,https://poshmark.ca/listing/Basketweave-Tote-66e7847704b36d2c85e4bc81
Vintage,"
            Vintage black beaded evening bag.
          ","
              C$15
            ","
              8"" wide x 5.5"" tall x 1.5"" base
            ","
          A classy 1960's era black beaded evening bag. It is in excellent condition hand made in Hong Kong. It has some lovely irridescent crystals in the latch as seen in the pics. It has two inner pockets.
        ","Seller Discount: 10% off 2+ Bundle, Price Dropped: 17%, C$12.49C$9.99Expedited (1-7 day) Shipping","N/A, N/A, N/A, Gold, Black",N/A,109,80+,1 day,17,https://poshmark.ca/listing/Vintage-black-beaded-evening-bag-653d3dd3dff94d52011fa8e1
Burberry,"
            Authentic Vintage Burberry Blue Label (Japan exclusive) crossbody bag Pink
          ","
              C$121
            ","
              US OS
            ","
          Used in great condition. A tiny brown spot at the front of the bag (see pic) should be able to be removed with fabric cleaner.
        ","Price Dropped: 10%, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Brown, Pink, N/A, N/A",N/A,355,100+,2 days,25,https://poshmark.ca/listing/Authentic-Vintage-Burberry-Blue-Label-Japan-exclusive-crossbody-bag-Pink-65d7d5b117fb4ba4d99296bf
N/A,"
            Small leather beige coin wallet, 1970s Japan change purse, credit card sleeve,
          ","
              C$22
            ","
              US OS
            ","
          ...travel card holder
A cute leather coin wallet from Japan, new old stock, never been used ca 1960 - 1970s. The material looks to be 2 kinds of leather in a subtle beige / brown combination. This wallet would be perfect to keep a few bank notes, some change, or to keep your keys. It *just* about fits a bank card or business card - or you could use it for your travel card. The zipper has a short gold toned chain that (perhaps by adding an additional O ring) could be attached to your keys or bag. It has a tiny gold tone cartouche for an inscription (currently blank) and the top material cuts away to the side for a little pocket.

It has the original Japanese newspaper lining pages for it to keep its shape.

Size: 4 x 2-1/4 inches (10.2 x 5.8 cm)
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A",N/A,957,100+,1 day,16,https://poshmark.ca/listing/Small-leather-beige-coin-wallet-1970s-Japan-change-purse-credit-card-sleeve-66c776f2038291b04ab6ab66
Coach,"
            Coach Op Art 2010 patent leather wristlet
          ","
              C$15
            ","
              4.25"" tall x 6"" wide
            ","
          A cute deep navy blue wristlet for your lipstick, keys and money. It is in almost perfect condition. A couple of hard to see spots on the front. Inside has no marks or stains...the lighting was just a bit off in the pic. Corners are perfect.
        ","Seller Discount: 10% off 2+ Bundle, Price Dropped: 25%, C$12.49C$9.99Expedited (1-7 day) Shipping","N/A, N/A, N/A, Blue",N/A,109,80+,1 day,17,https://poshmark.ca/listing/Coach-Op-Art-2010-patent-leather-wristlet-64f505dc5d686ba7b6872039
N/A,"
            Accentrix Cross Body Bag Green
          ","
              C$68
            ","
              US OS
            ","
          Style meets Function
Vegan leather 
Zipper Closure
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A",N/A,1898,1400+,1 day,100+,https://poshmark.ca/listing/Accentrix-Cross-Body-Bag-Green-66e32ac23fd8e744c7b6d089
Vintage,"
            VINTAGE | 80s eel skin clutch shoulder bag purse
          ","
              C$72
            ","
              US OS
            ","
          Vintage 80s purple eel skin clutch shoulder bag purse. Suede lined interior. Some darkening in areas (see photos for details) as expected from vintage age. Otherwise great pre-owned vintage condition. 



MCCA0200
        ","Price Dropped: 11%, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Brown, N/A, N/A, N/A",N/A,11382,6800+,1 day,100+,https://poshmark.ca/listing/VINTAGE-80s-eel-skin-clutch-shoulder-bag-purse-641395c0dff94df69f666d95
Prada,"
            Prada  Tessuto Long Shoulder Bag authentic
          ","
              C$350
            ","
              US OS
            ","
          Prada with Long strap shoulder bag comes with dust bag and authenticity card. I would suggest recoloring the nylon so it will look new but the bag is in good condition! 

Vintage bag. Bought in 1999. 
Signs of usage 

Size W30cm x H23cm x D8cm Handle length 71cm

Kindly review pictures carefully for the flaws
        ",N/A,"N/A, N/A, N/A, Black",N/A,99,40+,1 day,5,https://poshmark.ca/listing/Prada-Tessuto-Long-Shoulder-Bag-authentic-66e0d2593fd8e7e7aa18d386
Hunter,"
            Hunter Drawstring Backpack
          ","
              C$15
            ","
              US OS
            ","
          New without tag. Authentic
        ","Seller Discount: 10% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Gray",N/A,1331,900+,2 days,100+,https://poshmark.ca/listing/HunterDrawstringBackpack-66e40e06ef1ef7f6da872b10
le chateau,"
            Structured transparent tote with removable pouch
          ","
              C$45
            ","
              US OS
            ","
          This structured tote gets a street-chic update with a transparent shell paired with a removable, patent zip pouch. 
New with tag
Vinyl & patent leather-like fabric
Silver hardware
10” wide x 8” high x 4.5” deep
100% Synthetic

Note: Some scratches on the transparent tote, see up close picture.
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Tan, N/A, N/A, N/A",N/A,1486,900+,2 days,100+,https://poshmark.ca/listing/Structured-transparent-tote-with-removable-pouch-66962e6ba6bb76986891a158
Nine West,"
            Shoulder bag Y2K Tote Hand bag Purse Vegan leather Cotton fabric Brown, tan
          ","
              C$10
            ","
              US OS
            ","
          NINE WEST SHOULDER BAG TOTE
Y2K
Zipper closure at the top with vegan leather pull
Front zippered side pocket with wide Silver color zipper pull
Wide shoulder strap (non adjustable) mounted on 2 Silver colored D-rings
Squared vegan leather bottom
Bag is made of cotton blend fabric
Interior is lined with 1 zippered pocket on the back wall
Colors are brown and tan

The tote is in VERY GOOD pre-loved condition
Only signs of wear are on the interior lining
I found a few pen marks and pilling otherwise very clean interior
No stains
        ","Price Dropped: 50%, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Brown, Tan, N/A, N/A, N/A",N/A,1865,1200+,1 day,100+,https://poshmark.ca/listing/Shoulder-bag-Y2K-Tote-Hand-bag-Purse-Vegan-leather-Cotton-fabric-Brown-tan-669ef476e94898074c0750de
Coach,"
            COACH Signature w/Stripe Design Shoulder Bag Purse Brown Tan G0726-11096
          ","
              C$145
            ","
              US OS
            ","
          COACH Signature w/Stripe Design Shoulder Bag Purse Brown Tan G0726-11096. Such a cute mini bag!! Vintage Y2K style. Beautiful gold color with cute charms. Exterior in great shape. Interior has some light stains.
        ","Seller Discount: 20% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Tan, Gold, N/A, N/A",N/A,1679,600+,1 day,100+,https://poshmark.ca/listing/COACH-Signature-wStripe-Design-Shoulder-Bag-Purse-Brown-Tan-G072611096-66d0e40115ad54e2331df46a
N/A,"
            Light grey/blue tote
          ","
              C$12
            ","
              US OS
            ","
          Light grey/blue tote
Pre-loved
Plain / no design on the other side
Cotton

B5
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A",N/A,426,55+,2 days,12,https://poshmark.ca/listing/Light-greyblue-tote-64d2b0c10841b9c3d5b814e2
Pierre Cardin,"
            Pierre Cardin luggage  bag animal print NWT Travel Vintage
          ","
              C$67
            ","
              US OS
            ","
          Pierre Cardin luggage bag animal print NWT Travel. Suit/garment carrier - vintage 1980’s

Measurements 38” long and 21” wide
        ","Seller Discount: 5% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Black, Brown, N/A, N/A, N/A",N/A,1983,500+,3 days,93,https://poshmark.ca/listing/Pierre-Cardin-luggage-bag-animal-print-NWT-Travel-Vintage-66d5b758450b42404f9a5aa1
thirty-one,"
            Thirty-One studio Floral Verses Clutch with Crossbody Strap
          ","
              C$16
            ","
              US OS
            ","
          Like New Condition

Strap 56” smallest 36”

****New to poshmark? Use referal code REUSEREWEAR11 to get a $15 CREDIT towards your first Poshmark order!
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Pink, N/A, N/A",N/A,2035,1800+,1 day,100+,https://poshmark.ca/listing/ThirtyOne-studio-Floral-Verses-Clutch-with-Crossbody-Strap-66e6ac8d038291ee282792e7
See By Chloe,"
            See By Chloé Women's Joan Small Hobo Bag - Caramello
          ","
              C$300
            ","
              US OS
            ","
          Excellent used condition. 

DESCRIPTION : worn crossbody, zipper closure, tassel details, adjustable strap, detachable strap.
MATERIAL : 70% calf leather/ 30% cow leather
COLOR : caramello
ITEM MEASUREMENTS 
Width 11.4”
Height 7.9”
Depth 5.5”
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Brown, N/A, N/A, N/A",N/A,45,25+,1 day,4,https://poshmark.ca/listing/See-By-Chlo-Womens-Joan-Small-Hobo-Bag-Caramello-66dc473ac479b834e37a7fa9
kate spade,"
            ♠️ Kate Spade ♠️ shoulder bag  ♠️ clean and beautiful ♠️
          ","
              C$60
            ","
              US OS
            ","
          Shoulder belt is brand new but the bag’s handles has rubbed spots , probably you will want to replace them or maybe cut them off
The bag itself is perfectly clean , no marks no scratches no damage
        ",N/A,"N/A, N/A, N/A, Black, White, N/A, N/A, N/A",N/A,1690,700+,1 day,100+,https://poshmark.ca/listing/Kate-Spade-shoulder-bag-clean-and-beautiful-66e20ad59e4f74983d9f0ad0
