Brand,Item Name,Price,Size,Description,Extra Info,Colors,Image URL,No Of Seller Listings,No Of Sold Seller Listings,Seller Avg. Shipping Time,No of Seller Love Notes,Product Link
Geox,"
            Kids Geox Closed-Toe Hiking Sandals Size US3.5
          ","
              C$22
            ","
              US 3.5 (Big Boy)
            ","
          For your consideration is a Preloved good condition pair of kids Geox closed toe Velcro sandals. The white silvery part within the orange on the sandals is reflective.
The Velcro works well. They show some signs of wear but overall very good condition. Thanks for looking!
        ","Seller Discount: 20% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, Orange, Blue",N/A,3642,2200+,1 day,100+,https://poshmark.ca/listing/Kids-Geox-ClosedToe-Hiking-Sandals-Size-US35-66b111c29e4f7467558d3194
Vionic,"
            Vionic Spark Desiree Blue Quilted Leather Cap Toe Ballet Flats Size 9.5/ 41.5
          ","
              C$80
            ","
              US 9.5
            ","
          Vionic Spark Desiree Blue Quilted Leather Cap Toe Ballet Flats 
Size 9.5/ 41.5
Timeless quilted leather ballet flat. 
VioMotion Support is an innovative approach to foot health. 
Vionic conceals biomechanical technology into each shoe. 
Allday comfort is a difference you can feel. 
Deep heel cup provides essential stability. 
Stylish and comfortable footwear that incorporates a podiatrist designed biomechanical footbed.

Excellent Near New Condition
*uppers and footbed are like new, with faint evidence of wear on sole bottom
        ","Seller Discount: 20% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Blue, N/A, N/A, N/A",N/A,6784,3700+,1 day,100+,https://poshmark.ca/listing/Vionic-Spark-Desiree-Blue-Quilted-Leather-Cap-Toe-Ballet-Flats-Size-95-415-6692343eac1f767832cf5ba1
Nine West,"
            Nine West Devika Black Sequin Block Heel Pumps.  Size: 7.5
          ","
              C$29
            ","
              US 7.5
            ","
          It’s time to SPARKLE 🪩.  Hit the dance floor with these black sequin Nine West pumps 👠

*Brand: Nine West 
*Nine West Devika Black Sequin Block Heel Pumps. Pre-loved/well-worn, but still have some life left!  Wear/tear in insole and sole (see photos).  
*Size: 7.5.  Heel height: 4 1/2”
*Stock photo for fit only
*Smoke-free home 
*Differences in screen resolution/lighting conditions may cause colour to vary from photos.    
*If you have questions, please ask!

Tags: sparkle black pumps, Nine West pumps, black high heel sequin pumps, Nine West block heel pumps

Create a bundle of 3 or more and receive a 15% discount and save on shipping 🛍💰!
        ","Seller Discount: 15% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Black, N/A, N/A, N/A",N/A,396,200+,1 day,52,https://poshmark.ca/listing/Nine-West-Devika-Black-Sequin-Block-Heel-Pumps-Size-75-662522e8c479b8ce3052c653
Asics,"
            ❤️🔥❤️Asics Gel-Sonoma 15-50 White Peach Fawn  Size 8 US❤️🔥❤️
          ","
              C$225
            ","
              US 8
            ","
          Brand new without box, size 8, fits true to size (or 7,5 if you wish to wear thicker socks). 

Run anywhere in these versatility-first sneakers from Asics, featured in a classic heritage trainer design with details inspired by the sun and sand, taking cues from a classic cross-country style with updates so you can trek on any terrain. 

Features: Low-boot construction, tie-dye mesh uppers, leather and hairy suede trail overlays, cushioned footbed with GEL technology, layered heel counter, traction outsole, double lace-up closure

 These comfy sneakers are made to keep up with you anywhere and everywhere.
        ","Seller Discount: 5% off 4+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Pink",N/A,1543,900+,1 day,100+,https://poshmark.ca/listing/Asics-GelSonoma-1550-White-Peach-Fawn-Size-8-US-65c27816dff94d3d012cfb6f
Jordan,"
            JORDAN 6 Rings boy’s youth size 1 black basketball running shoes
          ","
              C$65
            ","
              US 1 (Little Boy)
            ","
          I’ve attached a photo that explains all the great features of these shoes for your little Jordan fan.  These are youth size 1, so they’d generally fit a child 6-7 years old.  Good used condition.  Some marks.  Adds character!  Will clean up further prior to sale.  Child outgrew them quickly.  Original laces.  These are tie up shoes.
        ","Seller Discount: 10% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Black, White, N/A, N/A, N/A",N/A,2353,1000+,2 days,91,https://poshmark.ca/listing/JORDAN-6-Rings-boys-youth-size-1-black-basketball-running-shoes-66a78f31013d2ae987eeff4a
Pons Quintana,"
            Pons Quintana Black Leather Lace Up Espadrilles, Sz EU  36
          ","
              C$220
            ","
              EU 36
            ","
          Pons Quintana Black Leather Lace Up Espadrilles, Sz EU 36

Handmade in Spain

Braided Calfskin Leather, leather backing, laces, round toeline, wedge heel, rubber cleated sole.

Excellent pre-owned condition

1342
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Black, Tan, N/A, N/A, N/A",N/A,1558,1000+,1 day,100+,https://poshmark.ca/listing/Pons-Quintana-Black-Leather-Lace-Up-Espadrilles-Sz-EU-36-66dba0b6d88cadbdce75a433
Menbur,"
            Essence Menbur Satin Blue shoes
          ","
              C$15
            ","
              US 9
            ","
          size 39
color blue with blue sequins on the plateform
heels 4""
like new
very good condition
        ","Seller Discount: 10% off 2+ Bundle, Price Dropped: 21%, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Blue",N/A,927,500+,1 day,59,https://poshmark.ca/listing/Essence-Menbur-Satin-Blue-shoes-645056c4382db89dc04b1d66
Marc Fisher,"
            Marc Fisher metallic silver black chunky heels
          ","
              C$28
            ","
              US 6
            ","
          Marc Fisher metallic block chunky heels
Some scratches on the insoles 
and underneath 
Overall very good clean condition 
Size woman 6
        ","Seller Discount: 15% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Black, Silver, N/A, N/A",N/A,1214,400+,1 day,84,https://poshmark.ca/listing/Marc-Fisher-metallic-silver-black-chunky-heels-66d3b02de34c30e220276eab
N/A,"
            Women’s sandals
          ","
              C$18
            ","
              US 7
            ","
          CL By Laundry block heeled faux patent sandals.
Heel is approximately 2.75 inches in height.
Man made materials.
Size 7 really good condition.
        ","Seller Discount: 15% off 2+ Bundle, Price Dropped: 14%, C$12.49C$9.99Expedited (1-7 day) Shipping","N/A, N/A, N/A",N/A,420,100+,1 day,23,https://poshmark.ca/listing/Womens-sandals-65f747bfc9a228fcca546f42
Athletic Works,"
            Athletic Works Black Lace Up Shoes. Size: 9
          ","
              C$25
            ","
              US 9
            ","
          Get going with these Athletic Works women's sneakers 🏃‍♀️

* Polyester, polyurethane upper 
* Size: 9
* Brand: Athletic Works
* Synthetic outsole
* Plush memory foam insole
* Elasticized laces 
* Cushioned top-line
* Only worn a few times.
* Photo for fit only
* Differences in screen resolution/lighting conditions may cause colour to vary from photos. 

Tags: black sneakers, women’s black sneakers, sneakers size 9, 

Create a bundle of 3 or more and receive a 15% discount and save on shipping 🛍💰!  

✨If you are new to Poshmark get $15 CAD off when you use the code LIZC671 for your first purchase 🤩.
        ","Seller Discount: 15% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Black, N/A, N/A, N/A",N/A,396,200+,1 day,52,https://poshmark.ca/listing/Athletic-Works-Black-Lace-Up-Shoes-Size-9-667eb481b4ee5b58db055aa7
New Balance,"
            New Balance Womens FF Arishi V3 Blue Running Shoes Sneakers Size 8 B
          ","
              C$59
            ","
              US 8
            ","
          PERFECT CONDITION, gently used. No Box.

If you have any questions, please reach out!

SAME DAY SHIPPING
(STORE IS RELAUNCHING, WE WILL NOW BE PROVIDING FASTER SHIPPING)

I package and ship each pair carefully!

Size: 8 for women (see tag in photos for more details about the size)

Pair in photos is the exact pair you are purchasing.

Make sure to follow. I list new inventory daily and offer bundle pricing! Feel Free to send offers!
        ","Seller Discount: 10% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Black, White, N/A, N/A, N/A",https://di2ponv0v5otw.cloudfront.net/posts/2024/08/25/66cbbbf272f45fe85a77dd7f/s_66cbc0e0c9af8cd8224282d0.jpeg,333,200+,1 day,33,https://poshmark.ca/listing/New-Balance-Womens-FF-Arishi-V3-Blue-Running-Shoes-Sneakers-Size-8-B-66cbbbf272f45fe85a77dd7f
Nike,"
            Size 8.5 - Nike Air Max 95 Essential Ocean Cube AT9865-002 Very Good Condition
          ","
              C$60
            ","
              US 8.5
            ","
          Preowned Bo Box
        ","Seller Discount: 30% off 7+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Blue, Orange",https://di2ponv0v5otw.cloudfront.net/posts/2024/06/01/665b652c8a00e3feba4a9657/s_665b6555bfd9a6066f8efd0a.jpg,1082,500+,2 days,40,https://poshmark.ca/listing/Size-85-Nike-Air-Max-95-Essential-Ocean-Cube-AT9865002-Very-Good-Condition-665b652c8a00e3feba4a9657
Nike,"
            GUC -  Nike Air White with Red Symbol Size 10
          ","
              C$100
            ","
              US 10
            ","
          Classic Nike Air sneakers in white with a red symbol, size 10. Please see the scuff marks on shoes. Please note all measurements are approximate
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Red, White, N/A, N/A",https://di2ponv0v5otw.cloudfront.net/posts/2024/08/25/66cc005113d68157fe2347f8/s_66cc00d0b4ee5bafeeefa56f.jpeg,62,--,--,--,https://poshmark.ca/listing/GUC-Nike-Air-White-with-Red-Symbol-Size-10-66cc005113d68157fe2347f8
Body Glove,"
            NWOT Hot Pink Body Glove Sneakers with White Soles. Size: 7
          ","
              C$30
            ","
              US 7
            ","
          Pretty in Pink 💕💕

These bright pink sneakers scream FUN with a capital F 😊

*Bright pink Body Glove lace up sneakers with white trim.  
*Size: 7
*Materials: Textile
*Never been worn
*Smoke-free home 
*Differences in screen resolution/lighting conditions may cause colour to vary from photos.  

Tags: Bright pink sneakers, hot pink lace up sneakers, Body Glove hot pink sneakers, Size 7 hot pink sneakers

Create a bundle of 3 or more and receive a 15% discount and save on shipping 🛍💰!
        ","Seller Discount: 15% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Pink, N/A, N/A, N/A",https://di2ponv0v5otw.cloudfront.net/posts/2024/08/06/66b21efed90d216850c317ea/s_66b21effd90d216850c317ef.jpg,396,200+,1 day,52,https://poshmark.ca/listing/NWOT-Hot-Pink-Body-Glove-Sneakers-with-White-Soles-Size-7-66b21efed90d216850c317ea
Call It Spring,"
            Call it spring strappy sexy heels
          ","
              C$13
            ","
              US 8
            ","
          Lace up strappy heels
        ","Seller Discount: 15% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, Black",https://di2ponv0v5otw.cloudfront.net/posts/2024/09/01/66d44101b142f34947f450f9/s_66d441020a60d53db11698b7.jpg,245,100+,2 days,12,https://poshmark.ca/listing/Call-it-spring-strappy-sexy-heels-66d44101b142f34947f450f9
Vintage,"
            Vintage Black Leather 80s Strappy Grecian Gladiator Open Toe Heeled Sandal
          ","
              C$49
            ","
              EU 39
            ","
          Step back in time with these vintage 80s strappy Grecian gladiator heel open-toe sandals. Crafted from premium black leather, these sandals feature a stylish and timeless design, with multiple straps creating a striking look. The heel adds height and elegance, perfect for the fashion-forward on-trend one. Size 39. Get yours today.

colour:
Black

strappy leather
gladiator style
back zip closure
snug fit with no elasticity
small faux-stacked wood heel (about 2"")
size 39

good pre-owned vintage
some signs of wear but otherwise in-tact
functioning back zip
extra padded insole for additional comfort

Perfect punctuation for you warm weather #OOTD. Great with Longer midi-length skirt proportions and prairie -style looks. Add a raffia bag.

thestyleminr.com
        ","Seller Discount: 5% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Black, N/A, N/A, N/A",https://di2ponv0v5otw.cloudfront.net/posts/2024/09/08/66de43745c465e55d96e2534/s_66de43756ccbb64b818d7034.jpeg,1030,200+,1 day,28,https://poshmark.ca/listing/Vintage-Black-Leather-80s-Strappy-Grecian-Gladiator-Open-Toe-Heeled-Sandal-66de43745c465e55d96e2534
london rebel,"
            NEW asos London Rebel daisy jelly sandals in rainbow​​​
          ","
              C$25
            ","
              US 6
            ","
          New without tags 
Asos

Sandals by London Rebel It's open-toe season Rainbow design Adjustable slingback strap Daisy detail Pin-buckle fastening Toe post Flat sole
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, N/A, N/A",https://di2ponv0v5otw.cloudfront.net/posts/2024/08/10/66b714af234eedbc4380b4e5/s_66b714afe825d172c3071c98.jpg,4750,2200+,2 days,100+,https://poshmark.ca/listing/NEW-asos-London-Rebel-daisy-jelly-sandals-in-rainbow-66b714af234eedbc4380b4e5
Rockport,"
            GUC Rockport Grey Gray Leather Hightop Sneakers Shoes White Sole Women’s Size 9
          ","
              C$29
            ","
              US 9
            ","
          Excellent used condition.  One small flaw of a few small spots as pictured.  Priced accordingly.

Shoes are always shipped in a box to ensure they arrive to you in excellent condition 😁

💲Bundle to save 💲

⭐️All reasonable offers are accepted
🏅Top rated seller & Posh Ambassador 
💌 Fast shipper rating, often same day

💰 New to Poshmark? Use code « TALLPOPPYDESIGN » when you sign up to get 15$ off your first purchase!

Shop 🛍️ tall poppy design’s full collection of: vacation outfit - preppy - y2k - cottagecore - gypsy - boho - tiktok - classic - classy - trendy - work office - business casual - contemporary - minimalist - business professional - workplace wear - fall - winter - spring - summer - 90s - blouse - holiday party - Christmas - thanksgiving - date night - wedding guest - bridesmaid - bachelorette - baby shower - casual - dressy - hippie - beach - birthday gift - resort - 00s - cruise - travel - Light academia - vintage - baddie aesthetic - color-block pastel - pearlcore - prairie - grannycore - granny festival - soft-girl - dopamine dressing - maximalist - coquette - cottagecore - instabaddie - engagement party - family photos - western - 60s - 70s - pool - girly - bohemian - graduation - homecoming - flirty- capsule wardrobe - eclectic grandpa - grunge and more!
        ","Seller Discount: 15% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Gray, N/A, N/A, N/A",https://di2ponv0v5otw.cloudfront.net/posts/2024/06/17/6670c0a615ad54a6c77c32d6/s_6670c0f4d399ff821ea86dfc.jpg,569,200+,1 day,32,https://poshmark.ca/listing/GUC-Rockport-Grey-Gray-Leather-Hightop-Sneakers-Shoes-White-Sole-Womens-Size-9-6670c0a615ad54a6c77c32d6
Stuart Weitzman,"
            STUART WEITZMAN VINTAGE BLACK BROWN SHOE ANIMAL PRINTS SLIP ON SHOE BLOCK HEELS
          ","
              C$139
            ","
              US 9
            ","
          STUART WEITZMAN BLACK/BROWN ANIMAL PRINT SLIP-ON HEELS WOMEN'S SIZE 9 B

Step out in style with these vintage Stuart Weitzman heels, featuring a striking black and brown animal print design. Made in Spain, these slip-on shoes are adorned with a leather trim and sit on a chunky wooden block heel, providing both comfort and elegance. The square toe adds a touch of modern sophistication to this classic design.

style: slip-on heels  
size: women's 9 B  
material: animal print fabric, leather trim  
condition: excellent  
notes: wooden block heels, made in Spain

These Stuart Weitzman shoes are a timeless addition to any shoe collection, perfect for both casual and dressy occasions.

(meta: Explore Stuart Weitzman black/brown animal print slip-on heels, women's size 9 B. Vintage shoes made in Spain with leather trim and wooden block heels.
        ",N/A,"N/A, N/A, N/A, Black, Brown, N/A, N/A, N/A",https://di2ponv0v5otw.cloudfront.net/posts/2024/08/25/66cb8494bfd9a68e7587f23f/s_66cb84d8b9db3aed2bc8eb09.jpg,2238,1600+,1 day,100+,https://poshmark.ca/listing/STUART-WEITZMAN-VINTAGE-BLACK-BROWN-SHOE-ANIMAL-PRINTS-SLIP-ON-SHOE-BLOCK-HEELS-66cb8494bfd9a68e7587f23f
Rothy's,"
            ROTHY’S Yellow Pointed Toe Flats 10
          ","
              C$225
            ","
              US 10
            ","
          Rothy’s Yellow Pointed Toe Flats 10
Great pre loved condition, only worn a few times 
Colour is retired 
Size 10
        ","Seller Discount: 20% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Yellow, N/A, N/A",https://di2ponv0v5otw.cloudfront.net/posts/2024/08/28/66cf121eef1ef7841760d1b6/s_66cf122115460065b409ec07.jpg,1823,700+,3 days,100+,https://poshmark.ca/listing/ROTHYS-Yellow-Pointed-Toe-Flats-10-66cf121eef1ef7841760d1b6
Nine West,"
            Vintage Women’s Nine West Black Cut Out Leather Peep Toes High Heels. 7.5
          ","
              C$25
            ","
              US 7.5
            ","
          My strutting days may be gone.  But I still ❤️ these high heel pumps!

*Colour: Black 
*Leather Upper 
*Style: Peep Toe, Cut Out Leather
*Pre-loved, but good condition, only worn a few times. Some slight nicks/scuffs on heels & wear on front right toe (see photos).
*Smoke-free home 
*Differences in screen resolution/lighting conditions may cause colour to vary from photos.    

Create a bundle of 3 or more and receive a 15% discount and save on shipping 🛍💰!  

✨If you are new to Poshmark get $15 CAD off when you use the code LIZC671 for your first purchase 🤩.
        ","Seller Discount: 15% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, Black, N/A, N/A, N/A",https://di2ponv0v5otw.cloudfront.net/posts/2024/07/28/66a68611896c3856e707bd66/s_66a68612896c3856e707bd76.jpg,396,200+,1 day,52,https://poshmark.ca/listing/Vintage-Womens-Nine-West-Black-Cut-Out-Leather-Peep-Toes-High-Heels-75-66a68611896c3856e707bd66
CROCS,"
            CROCS Huarache Women's Rainbow  Strappy Open Toes Jelly Sandals - Size 7.5-8
          ","
              C$25
            ","
              US 7.5
            ","
          Reposhing this item I purchased from @style2d9.

Super cute and comfy! Crocs jelly, open-toe rainbow sandals. Slightly too big for me, I would say these are about 7.5-8. 

Same condition as original listing - only tried on indoors since purchase.

Open to offers! 

Questions? Leave a comment below!
        ","Seller Discount: 10% off 2+ Bundle, Price Dropped: 17%, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Red, Yellow, N/A, N/A, N/A",https://di2ponv0v5otw.cloudfront.net/posts/2024/08/29/66d0a6906ccbb676e2338a44/s_66d0cc250e5172fed3bbeed7.png,57,45+,2 days,6,https://poshmark.ca/listing/CROCS-Huarache-Womens-Rainbow-Strappy-Open-Toes-Jelly-Sandals-Size-758-66d0a6906ccbb676e2338a44
Fergalicious,"
            Fergalicious Sandals. They Were Only Worn a Handful of Times.
          ","
              C$26
            ","
              US 9
            ","
          They are in very good condition between the toes did bother me that’s the reason that I’m getting rid of them. These are patent leather.  ( shiny)
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Brown, Cream",https://di2ponv0v5otw.cloudfront.net/posts/2024/09/02/66d65bba325187cc7819dc91/s_66d65bbd2068473394a4fee1.jpeg,1495,1200+,1 day,100+,https://poshmark.ca/listing/Fergalicious-Sandals-They-Were-Only-Worn-a-Handful-of-Times-66d65bba325187cc7819dc91
Nike,"
            NIKE COURT BOROUGH MID All black size 6Y = 7.5  women
          ","
              C$45
            ","
              US 7.5
            ","
          see last picture for Little sign of use. The rest is in great used condition 
all black
Nike
        ","Seller Discount: 10% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Black, N/A, N/A, N/A",N/A,1099,500+,1 day,58,https://poshmark.ca/listing/NIKE-COURT-BOROUGH-MID-All-black-size-6Y-75-women-66db61d0fedc5ce9cd6bd9b6
N/A,"
            CONVERSE Women’s Chuck Taylor AllStar shoreline sneaker.
          ","
              C$40
            ","
              US 6.5
            ","
          Women’s black/white Converse sneaker slip on. Size 6.5.
Knit upper material easy on easy off.
Like new condition only worn a few times.
        ","Seller Discount: 15% off 2+ Bundle, Price Dropped: 11%, C$12.49C$9.99Expedited (1-7 day) Shipping","N/A, N/A, N/A",N/A,420,100+,1 day,23,https://poshmark.ca/listing/CONVERSE-Womens-Chuck-Taylor-AllStar-shoreline-sneaker-6684617282dcebbd6f914ed5
Ted Baker,"
            Ted Baker Liddied Chelsea Studded Wellington Boot Size 9
          ","
              C$115
            ","
              US 9
            ","
          Size US 9. Black rubber with gold stud and hardware. Pulley at back ankle. Stretch Chelsea detailing at sides for ease to pull on. Small stacked heel. Floral lining. Some cushion to the soles. These are substantial and have weight to them.

The rubber has lost some shine, and has a touch of marks present. Soles have a touch of outdoor wear.

I’m not sure if these are technically a rain boot, they appear at least water resistant, but unsure if they are waterproof.
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Black, Gold, N/A, N/A, N/A",N/A,5184,4200+,1 day,100+,https://poshmark.ca/listing/Ted-Baker-Liddied-Chelsea-Studded-Wellington-Boot-Size-9-66abcd5ca2c69e2cd0f6713d
N/A,"
            Women's Brown high faux fur winter boots size 7.5 wear only once EUC
          ","
              C$40
            ","
              US 7.5
            ","
          Women's High winter brown boots with faux fur and lace . Wear only one time . In excellent condition . just ask me for more details . willing for good offer and bundles .
        ","Seller Discount: 10% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Brown, N/A, N/A, N/A",N/A,255,30+,1 day,4,https://poshmark.ca/listing/Womens-Brown-high-faux-fur-winter-boots-size-75-wear-only-once-EUC-66d758d1538bebc276083a05
Toms,"
            TOMS Natural Crosshatch Peep Toe Cork Wedges 9.5 US
          ","
              C$48
            ","
              US 9.5
            ","
          Brand new, never worn 
No original box 
Approx 3 3/4"" heel

Has minor marks on wedges (pic # 8) but not noticeable unless you look up close
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Cream, N/A",N/A,682,500+,2 days,70,https://poshmark.ca/listing/TOMS-Natural-Crosshatch-Peep-Toe-Cork-Wedges-95-US-66d5062fce7065c836115217
N/A,"
            Women’s Flavia Wrap Around Stiletto Heel Sandals in Mirriored Gold, EU 38, US 7
          ","
              C$80
            ","
              US 7
            ","
          Features:

• Brand New in Box and Dust Bags
• Material: Faux Mirrior Leather
• Heel: 4 Inches Stiletto
• Colour: Gold

About us:

•I have been running my own shoe company since 2016 and have become a staple for dressy going out footwear for women. 
•Keep ahead and on trend with the latest in high heels from sandals to boots! 
•We are 100% vegan and sustainability has become a huge part of our growth as we look into the future. 

This is my outlet for last pairs and older season styles - prices may vary but always send offers and happy to accept them 🤍

Important:

All products shipped using a shipping box to ensure safety during transit.
All products are brand new , never worn. Floor models show some signs on the sole. 

••••••••••••••••••••••••••••••••••••••••••
✔️ 100% Brand new 
✔️ 100% Quality

Contact info or purchase via whatsapp: 


Follow me on Social Media / Whatsapp

Whatsapp
📞6473307084
Instagram
@Lustingforshoes
Poshmark Closet
Poshmark.ca/closet/waleedvivo
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Gold, N/A, N/A, N/A",N/A,2157,1700+,2 days,100+,https://poshmark.ca/listing/Womens-Flavia-Wrap-Around-Stiletto-Heel-Sandals-in-Mirriored-Gold-EU-38-US-7-669422f6d3309ffde9462fec
Mix No. 6,"
            Mix No 6 Metallic Aliciana Rose Gold Coloured Strappy Heels
          ","
              C$40
            ","
              US 8
            ","
          Mix No 6 Rose Gold Coloured Strappy Heels 
In good used condition 
Size 8 
Rose gold colour With a metallic finish
No original box, but it will be mailed in another box
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Silver, Gold, N/A, N/A, N/A",N/A,302,75+,2 days,8,https://poshmark.ca/listing/Mix-No-6-Metallic-Aliciana-Rose-Gold-Coloured-Strappy-Heels-66b91d3dc9af8cccc4df5339
Sorel,"
            Sorel Women's Out N About Red Waterproof Leather Duck Boots Size 9
          ","
              C$35
            ","
              US 9
            ","
          Gently used - no tears or rips. Minor signs of wear (see photos), but otherwise in good condition.

Feel free to reach out with questions and best offers!
        ","Seller Discount: 15% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Red, Black, N/A, N/A, N/A",N/A,155,90+,1 day,6,https://poshmark.ca/listing/Sorel-Womens-Out-N-About-Red-Waterproof-Leather-Duck-Boots-Size-9-66cd182764164a96aa1a7692
Tender Tootsies,"
            Vintage Black Tender Tootsies Cloud Lites Open Toe Mules. Size: 8
          ","
              C$28
            ","
              US 8
            ","
          Whether lounging in the house or running errands, these open toe black mules are comfy and styling.

*Open toe black mules with circle detailing
*Materials: leather insoles 
*Pre-loved, very good condition.  Worn only a few times. Vintage/older model estimate 1990s.
*Smoke-free home 
*Differences in screen resolution/lighting conditions may cause colour to vary from photos.   

Tags: black mules, black open toe sandals, tender tootsies, tender tootsies black sandals, women’s black sandals

Create a bundle of 3 or more and receive a 15% discount and save on shipping 🛍💰!
        ","Seller Discount: 15% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, Black, N/A, N/A, N/A",N/A,396,200+,1 day,52,https://poshmark.ca/listing/Vintage-Black-Tender-Tootsies-Cloud-Lites-Open-Toe-Mules-Size-8-66aa27b6dc327d184657cc38
Merrell,"
            Merrell Tahr Waterproof High Boots Women’s 7 Periwinkle Hiking Walk Hike
          ","
              C$39
            ","
              US 7
            ","
          Merrell Hiking Boot 
Periwinkle / Orange 
Women’s 7 
Preowned - used condition , some wear / or missing on some of the orange tread pieces on the sole , light wear on the sole ( see photos )
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Blue, Orange, N/A, N/A, N/A",N/A,549,200+,1 day,40,https://poshmark.ca/listing/Merrell-Tahr-Waterproof-High-Boots-Womens-7-Periwinkle-Hiking-Walk-Hike-66ca27c3c479b8bc3783789e
Aquatalia,"
            Aquatalia Kayden Black Suede Bootie
          ","
              C$150
            ","
              US 6.5
            ","
          ""Reboot your style with these sporty suede high tops. Laces and soft suede will give you the comfort of a sneaker but also the polished look of a bootie. The result is a style to update your casual looks.""

Few light scuffs throughout. Some faint markings to soles/outsoles.
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Black, N/A",N/A,3121,2300+,1 day,100+,https://poshmark.ca/listing/Aquatalia-Kayden-Black-Suede-Bootie-6690b568943ddb140208ab37
Dakota,"
            DAKOTA Leather Steel Toe Lace Up Work Shoes Quad Comfort
          ","
              C$45
            ","
              US 9
            ","
          Condition: Great overall, light surface wear & discoloration throughout
Category: Women's, size 9W
Color: Brown
Style: Industrial
Features: Steel toe, Tarantula rubber, anti-slip, oil resistant, thick sturdy laces, contoured Quad Comfort insoles

-1345H2T11BNGG-
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Brown, N/A, N/A, N/A",N/A,5861,1700+,1 day,100+,https://poshmark.ca/listing/DAKOTA-Leather-Steel-Toe-Lace-Up-Work-Shoes-Quad-Comfort-66b4b3b9ac1f76494e7e65d3
N/A,"
            Ladies evening dress shoes .
          ","
              C$17
            ","
              US 7
            ","
          A.Marinelli evening dress shoes 
Size 7 good used condition
        ","Seller Discount: 15% off 2+ Bundle, Price Dropped: 11%, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A",N/A,420,100+,1 day,23,https://poshmark.ca/listing/Ladies-evening-dress-shoes-65d0274997b5d031fccc753f
